county_fips,year,fema_disaster_any,fema_disaster_count,fema_disaster_cum,fema_disaster_flood,fema_disaster_hurricane,fema_disaster_fire
47187,2013,0,0,1,0,0,0
47187,2014,0,0,1,0,0,0
47187,2015,0,0,1,0,0,0
47187,2016,0,0,1,0,0,0
47187,2017,0,0,1,0,0,0
47187,2018,0,0,1,0,0,0
47187,2019,0,0,1,0,0,0
47187,2020,0,0,1,0,0,0
47187,2021,1,1,2,0,0,0
47187,2022,0,0,2,0,0,0
47187,2023,0,0,2,0,0,0
47187,2024,0,0,2,0,0,0
47187,2025,1,1,3,0,0,0
47189,2010,1,1,1,0,0,0
47189,2011,0,0,1,0,0,0
47189,2012,0,0,1,0,0,0
47189,2013,0,0,1,0,0,0
47189,2014,0,0,1,0,0,0
47189,2015,0,0,1,0,0,0
47189,2016,0,0,1,0,0,0
47189,2017,0,0,1,0,0,0
47189,2018,0,0,1,0,0,0
47189,2019,0,0,1,0,0,0
47189,2020,1,1,2,0,0,0
47189,2021,1,1,3,0,0,0
47189,2022,1,1,4,0,0,0
47189,2023,0,0,4,0,0,0
47189,2024,0,0,4,0,0,0
47189,2025,1,2,6,0,0,0
48001,2010,0,0,0,0,0,0
48001,2011,1,2,2,0,0,1
48001,2012,0,0,2,0,0,0
48001,2013,0,0,2,0,0,0
48001,2014,0,0,2,0,0,0
48001,2015,0,0,2,0,0,0
48001,2016,1,1,3,1,0,0
48001,2017,0,0,3,0,0,0
48001,2018,0,0,3,0,0,0
48001,2019,0,0,3,0,0,0
48001,2020,1,1,4,0,1,0
48001,2021,1,2,6,0,0,0
48001,2022,0,0,6,0,0,0
48001,2023,0,0,6,0,0,0
48001,2024,1,2,8,1,1,0
48001,2025,0,0,8,0,0,0
48003,2010,0,0,0,0,0,0
48003,2011,1,1,1,0,0,1
48003,2012,0,0,1,0,0,0
48003,2013,0,0,1,0,0,0
48003,2014,0,0,1,0,0,0
48003,2015,0,0,1,0,0,0
48003,2016,0,0,1,0,0,0
48003,2017,0,0,1,0,0,0
48003,2018,0,0,1,0,0,0
48003,2019,0,0,1,0,0,0
48003,2020,0,0,1,0,0,0
48003,2021,1,2,3,0,0,0
48003,2022,0,0,3,0,0,0
48003,2023,0,0,3,0,0,0
48003,2024,0,0,3,0,0,0
48003,2025,0,0,3,0,0,0
48005,2010,0,0,0,0,0,0
48005,2011,0,0,0,0,0,0
48005,2012,0,0,0,0,0,0
48005,2013,0,0,0,0,0,0
48005,2014,0,0,0,0,0,0
48005,2015,1,1,1,0,0,0
48005,2016,1,1,2,1,0,0
48005,2017,0,0,2,0,0,0
48005,2018,0,0,2,0,0,0
48005,2019,0,0,2,0,0,0
48005,2020,1,1,3,0,1,0
48005,2021,1,2,5,0,0,0
48005,2022,0,0,5,0,0,0
48005,2023,0,0,5,0,0,0
48005,2024,1,1,6,0,1,0
48005,2025,0,0,6,0,0,0
48007,2010,1,1,1,0,1,0
48007,2011,0,0,1,0,0,0
48007,2012,0,0,1,0,0,0
48007,2013,0,0,1,0,0,0
48007,2014,0,0,1,0,0,0
48007,2015,0,0,1,0,0,0
48007,2016,0,0,1,0,0,0
48007,2017,1,1,2,0,1,0
48007,2018,0,0,2,0,0,0
48007,2019,0,0,2,0,0,0
48007,2020,1,2,4,0,1,0
48007,2021,1,2,6,0,0,0
48007,2022,0,0,6,0,0,0
48007,2023,0,0,6,0,0,0
48007,2024,1,1,7,0,1,0
48007,2025,0,0,7,0,0,0
48009,2010,0,0,0,0,0,0
48009,2011,1,2,2,0,0,1
48009,2012,0,0,2,0,0,0
48009,2013,0,0,2,0,0,0
48009,2014,0,0,2,0,0,0
48009,2015,1,1,3,0,0,0
48009,2016,0,0,3,0,0,0
48009,2017,0,0,3,0,0,0
48009,2018,0,0,3,0,0,0
48009,2019,1,1,4,1,0,0
48009,2020,0,0,4,0,0,0
48009,2021,1,2,6,0,0,0
48009,2022,0,0,6,0,0,0
48009,2023,0,0,6,0,0,0
48009,2024,0,0,6,0,0,0
48009,2025,0,0,6,0,0,0
48011,2010,0,0,0,0,0,0
48011,2011,1,1,1,0,0,1
48011,2012,0,0,1,0,0,0
48011,2013,0,0,1,0,0,0
48011,2014,0,0,1,0,0,0
48011,2015,0,0,1,0,0,0
48011,2016,0,0,1,0,0,0
48011,2017,0,0,1,0,0,0
48011,2018,0,0,1,0,0,0
48011,2019,0,0,1,0,0,0
48011,2020,0,0,1,0,0,0
48011,2021,1,2,3,0,0,0
48011,2022,0,0,3,0,0,0
48011,2023,0,0,3,0,0,0
48011,2024,0,0,3,0,0,0
48011,2025,0,0,3,0,0,0
48013,2010,1,1,1,0,1,0
48013,2011,0,0,1,0,0,0
48013,2012,0,0,1,0,0,0
48013,2013,0,0,1,0,0,0
48013,2014,0,0,1,0,0,0
48013,2015,1,1,2,0,0,0
48013,2016,0,0,2,0,0,0
48013,2017,0,0,2,0,0,0
48013,2018,0,0,2,0,0,0
48013,2019,0,0,2,0,0,0
48013,2020,0,0,2,0,0,0
48013,2021,1,2,4,0,0,0
48013,2022,0,0,4,0,0,0
48013,2023,0,0,4,0,0,0
48013,2024,0,0,4,0,0,0
48013,2025,1,1,5,0,0,1
48015,2010,0,0,0,0,0,0
48015,2011,0,0,0,0,0,0
48015,2012,0,0,0,0,0,0
48015,2013,0,0,0,0,0,0
48015,2014,0,0,0,0,0,0
48015,2015,1,1,1,0,0,0
48015,2016,1,2,3,1,0,0
48015,2017,1,1,4,0,1,0
48015,2018,0,0,4,0,0,0
48015,2019,0,0,4,0,0,0
48015,2020,0,0,4,0,0,0
48015,2021,1,2,6,0,0,0
48015,2022,0,0,6,0,0,0
48015,2023,0,0,6,0,0,0
48015,2024,1,2,8,1,1,0
48015,2025,0,0,8,0,0,0
48017,2010,0,0,0,0,0,0
48017,2011,1,1,1,0,0,1
48017,2012,0,0,1,0,0,0
48017,2013,0,0,1,0,0,0
48017,2014,0,0,1,0,0,0
48017,2015,0,0,1,0,0,0
48017,2016,1,1,2,0,0,0
48017,2017,0,0,2,0,0,0
48017,2018,0,0,2,0,0,0
48017,2019,0,0,2,0,0,0
48017,2020,0,0,2,0,0,0
48017,2021,1,2,4,0,0,0
48017,2022,0,0,4,0,0,0
48017,2023,0,0,4,0,0,0
48017,2024,1,1,5,1,0,0
48017,2025,0,0,5,0,0,0
48019,2010,0,0,0,0,0,0
48019,2011,0,0,0,0,0,0
48019,2012,0,0,0,0,0,0
48019,2013,0,0,0,0,0,0
48019,2014,0,0,0,0,0,0
48019,2015,0,0,0,0,0,0
48019,2016,1,1,1,1,0,0
48019,2017,0,0,1,0,0,0
48019,2018,0,0,1,0,0,0
48019,2019,0,0,1,0,0,0
48019,2020,0,0,1,0,0,0
48019,2021,1,2,3,0,0,0
48019,2022,0,0,3,0,0,0
48019,2023,0,0,3,0,0,0
48019,2024,0,0,3,0,0,0
48019,2025,0,0,3,0,0,0
48021,2010,0,0,0,0,0,0
48021,2011,1,3,3,0,0,1
48021,2012,0,0,3,0,0,0
48021,2013,0,0,3,0,0,0
48021,2014,0,0,3,0,0,0
48021,2015,1,3,6,0,0,1
48021,2016,1,2,8,1,0,0
48021,2017,1,1,9,0,1,0
48021,2018,0,0,9,0,0,0
48021,2019,0,0,9,0,0,0
48021,2020,0,0,9,0,0,0
48021,2021,1,2,11,0,0,0
48021,2022,0,0,11,0,0,0
48021,2023,0,0,11,0,0,0
48021,2024,0,0,11,0,0,0
48021,2025,0,0,11,0,0,0
48023,2010,0,0,0,0,0,0
48023,2011,1,1,1,0,0,1
48023,2012,0,0,1,0,0,0
48023,2013,0,0,1,0,0,0
48023,2014,0,0,1,0,0,0
48023,2015,1,1,2,0,0,0
48023,2016,0,0,2,0,0,0
48023,2017,0,0,2,0,0,0
48023,2018,0,0,2,0,0,0
48023,2019,1,1,3,1,0,0
48023,2020,0,0,3,0,0,0
48023,2021,1,2,5,0,0,0
48023,2022,0,0,5,0,0,0
48023,2023,0,0,5,0,0,0
48023,2024,1,1,6,1,0,0
48023,2025,0,0,6,0,0,0
48025,2010,1,1,1,0,1,0
48025,2011,0,0,1,0,0,0
48025,2012,0,0,1,0,0,0
48025,2013,0,0,1,0,0,0
48025,2014,0,0,1,0,0,0
48025,2015,0,0,1,0,0,0
48025,2016,0,0,1,0,0,0
48025,2017,1,1,2,0,1,0
48025,2018,0,0,2,0,0,0
48025,2019,0,0,2,0,0,0
48025,2020,1,1,3,0,1,0
48025,2021,1,2,5,0,0,0
48025,2022,0,0,5,0,0,0
48025,2023,0,0,5,0,0,0
48025,2024,0,0,5,0,0,0
48025,2025,0,0,5,0,0,0
48027,2010,0,0,0,0,0,0
48027,2011,0,0,0,0,0,0
48027,2012,0,0,0,0,0,0
48027,2013,0,0,0,0,0,0
48027,2014,0,0,0,0,0,0
48027,2015,0,0,0,0,0,0
48027,2016,0,0,0,0,0,0
48027,2017,0,0,0,0,0,0
48027,2018,0,0,0,0,0,0
48027,2019,0,0,0,0,0,0
48027,2020,0,0,0,0,0,0
48027,2021,1,2,2,0,0,0
48027,2022,0,0,2,0,0,0
48027,2023,0,0,2,0,0,0
48027,2024,1,1,3,1,0,0
48027,2025,0,0,3,0,0,0
48029,2010,1,1,1,0,1,0
48029,2011,1,2,3,0,0,1
48029,2012,0,0,3,0,0,0
48029,2013,0,0,3,0,0,0
48029,2014,0,0,3,0,0,0
48029,2015,0,0,3,0,0,0
48029,2016,0,0,3,0,0,0
48029,2017,1,1,4,0,1,0
48029,2018,0,0,4,0,0,0
48029,2019,0,0,4,0,0,0
48029,2020,1,2,6,0,1,0
48029,2021,1,2,8,0,0,0
48029,2022,0,0,8,0,0,0
48029,2023,0,0,8,0,0,0
48029,2024,0,0,8,0,0,0
48029,2025,1,1,9,0,0,1
48031,2010,0,0,0,0,0,0
48031,2011,1,1,1,0,0,1
48031,2012,0,0,1,0,0,0
48031,2013,0,0,1,0,0,0
48031,2014,0,0,1,0,0,0
48031,2015,1,1,2,0,0,0
48031,2016,0,0,2,0,0,0
48031,2017,0,0,2,0,0,0
48031,2018,0,0,2,0,0,0
48031,2019,0,0,2,0,0,0
48031,2020,0,0,2,0,0,0
48031,2021,1,2,4,0,0,0
48031,2022,0,0,4,0,0,0
48031,2023,0,0,4,0,0,0
48031,2024,1,1,5,1,0,0
48031,2025,0,0,5,0,0,0
48033,2010,0,0,0,0,0,0
48033,2011,0,0,0,0,0,0
48033,2012,0,0,0,0,0,0
48033,2013,0,0,0,0,0,0
48033,2014,0,0,0,0,0,0
48033,2015,0,0,0,0,0,0
48033,2016,1,1,1,0,0,0
48033,2017,0,0,1,0,0,0
48033,2018,0,0,1,0,0,0
48033,2019,0,0,1,0,0,0
48033,2020,0,0,1,0,0,0
48033,2021,1,2,3,0,0,0
48033,2022,0,0,3,0,0,0
48033,2023,0,0,3,0,0,0
48033,2024,0,0,3,0,0,0
48033,2025,0,0,3,0,0,0
48035,2010,0,0,0,0,0,0
48035,2011,1,2,2,0,0,1
48035,2012,0,0,2,0,0,0
48035,2013,0,0,2,0,0,0
48035,2014,0,0,2,0,0,0
48035,2015,1,2,4,0,0,0
48035,2016,1,2,6,1,0,0
48035,2017,0,0,6,0,0,0
48035,2018,0,0,6,0,0,0
48035,2019,0,0,6,0,0,0
48035,2020,0,0,6,0,0,0
48035,2021,1,2,8,0,0,0
48035,2022,1,1,9,0,0,1
48035,2023,0,0,9,0,0,0
48035,2024,1,1,10,1,0,0
48035,2025,0,0,10,0,0,0
48037,2010,0,0,0,0,0,0
48037,2011,1,1,1,0,0,1
48037,2012,0,0,1,0,0,0
48037,2013,0,0,1,0,0,0
48037,2014,0,0,1,0,0,0
48037,2015,1,1,2,0,0,0
48037,2016,0,0,2,0,0,0
48037,2017,0,0,2,0,0,0
48037,2018,0,0,2,0,0,0
48037,2019,0,0,2,0,0,0
48037,2020,1,1,3,0,1,0
48037,2021,1,2,5,0,0,0
48037,2022,0,0,5,0,0,0
48037,2023,0,0,5,0,0,0
48037,2024,1,2,7,1,1,0
48037,2025,0,0,7,0,0,0
48039,2010,0,0,0,0,0,0
48039,2011,0,0,0,0,0,0
48039,2012,0,0,0,0,0,0
48039,2013,0,0,0,0,0,0
48039,2014,0,0,0,0,0,0
48039,2015,1,2,2,0,0,0
48039,2016,1,1,3,1,0,0
48039,2017,1,1,4,0,1,0
48039,2018,0,0,4,0,0,0
48039,2019,0,0,4,0,0,0
48039,2020,1,2,6,0,1,0
48039,2021,1,2,8,0,0,0
48039,2022,0,0,8,0,0,0
48039,2023,0,0,8,0,0,0
48039,2024,1,1,9,0,1,0
48039,2025,0,0,9,0,0,0
48041,2010,0,0,0,0,0,0
48041,2011,0,0,0,0,0,0
48041,2012,0,0,0,0,0,0
48041,2013,0,0,0,0,0,0
48041,2014,0,0,0,0,0,0
48041,2015,0,0,0,0,0,0
48041,2016,1,1,1,1,0,0
48041,2017,0,0,1,0,0,0
48041,2018,0,0,1,0,0,0
48041,2019,0,0,1,0,0,0
48041,2020,0,0,1,0,0,0
48041,2021,1,2,3,0,0,0
48041,2022,0,0,3,0,0,0
48041,2023,0,0,3,0,0,0
48041,2024,1,1,4,0,1,0
48041,2025,0,0,4,0,0,0
48043,2010,0,0,0,0,0,0
48043,2011,1,2,2,0,0,1
48043,2012,0,0,2,0,0,0
48043,2013,0,0,2,0,0,0
48043,2014,0,0,2,0,0,0
48043,2015,0,0,2,0,0,0
48043,2016,0,0,2,0,0,0
48043,2017,0,0,2,0,0,0
48043,2018,0,0,2,0,0,0
48043,2019,0,0,2,0,0,0
48043,2020,0,0,2,0,0,0
48043,2021,1,2,4,0,0,0
48043,2022,0,0,4,0,0,0
48043,2023,0,0,4,0,0,0
48043,2024,0,0,4,0,0,0
48043,2025,0,0,4,0,0,0
48045,2010,0,0,0,0,0,0
48045,2011,1,2,2,0,0,1
48045,2012,0,0,2,0,0,0
48045,2013,0,0,2,0,0,0
48045,2014,0,0,2,0,0,0
48045,2015,0,0,2,0,0,0
48045,2016,0,0,2,0,0,0
48045,2017,0,0,2,0,0,0
48045,2018,0,0,2,0,0,0
48045,2019,0,0,2,0,0,0
48045,2020,0,0,2,0,0,0
48045,2021,1,2,4,0,0,0
48045,2022,0,0,4,0,0,0
48045,2023,0,0,4,0,0,0
48045,2024,0,0,4,0,0,0
48045,2025,0,0,4,0,0,0
48047,2010,1,1,1,0,1,0
48047,2011,1,1,2,0,0,1
48047,2012,0,0,2,0,0,0
48047,2013,0,0,2,0,0,0
48047,2014,0,0,2,0,0,0
48047,2015,0,0,2,0,0,0
48047,2016,0,0,2,0,0,0
48047,2017,0,0,2,0,0,0
48047,2018,0,0,2,0,0,0
48047,2019,0,0,2,0,0,0
48047,2020,1,1,3,0,1,0
48047,2021,1,2,5,0,0,0
48047,2022,0,0,5,0,0,0
48047,2023,0,0,5,0,0,0
48047,2024,0,0,5,0,0,0
48047,2025,0,0,5,0,0,0
48049,2010,0,0,0,0,0,0
48049,2011,1,1,1,0,0,1
48049,2012,0,0,1,0,0,0
48049,2013,0,0,1,0,0,0
48049,2014,0,0,1,0,0,0
48049,2015,1,1,2,0,0,0
48049,2016,1,1,3,1,0,0
48049,2017,0,0,3,0,0,0
48049,2018,1,1,4,0,0,1
48049,2019,1,1,5,1,0,0
48049,2020,0,0,5,0,0,0
48049,2021,1,2,7,0,0,0
48049,2022,0,0,7,0,0,0
48049,2023,0,0,7,0,0,0
48049,2024,1,1,8,1,0,0
48049,2025,0,0,8,0,0,0
48051,2010,0,0,0,0,0,0
48051,2011,0,0,0,0,0,0
48051,2012,0,0,0,0,0,0
48051,2013,0,0,0,0,0,0
48051,2014,0,0,0,0,0,0
48051,2015,1,1,1,0,0,0
48051,2016,1,1,2,1,0,0
48051,2017,1,1,3,0,1,0
48051,2018,0,0,3,0,0,0
48051,2019,0,0,3,0,0,0
48051,2020,0,0,3,0,0,0
48051,2021,1,2,5,0,0,0
48051,2022,0,0,5,0,0,0
48051,2023,0,0,5,0,0,0
48051,2024,1,1,6,0,1,0
48051,2025,0,0,6,0,0,0
48053,2010,0,0,0,0,0,0
48053,2011,1,1,1,0,0,1
48053,2012,0,0,1,0,0,0
48053,2013,0,0,1,0,0,0
48053,2014,0,0,1,0,0,0
48053,2015,0,0,1,0,0,0
48053,2016,0,0,1,0,0,0
48053,2017,0,0,1,0,0,0
48053,2018,1,1,2,0,0,1
48053,2019,1,1,3,1,0,0
48053,2020,0,0,3,0,0,0
48053,2021,1,2,5,0,0,0
48053,2022,0,0,5,0,0,0
48053,2023,0,0,5,0,0,0
48053,2024,0,0,5,0,0,0
48053,2025,1,1,6,1,0,0
48055,2010,0,0,0,0,0,0
48055,2011,1,1,1,0,0,1
48055,2012,0,0,1,0,0,0
48055,2013,1,1,2,0,0,0
48055,2014,0,0,2,0,0,0
48055,2015,1,2,4,0,0,0
48055,2016,1,1,5,1,0,0
48055,2017,1,1,6,0,1,0
48055,2018,0,0,6,0,0,0
48055,2019,0,0,6,0,0,0
48055,2020,0,0,6,0,0,0
48055,2021,1,2,8,0,0,0
48055,2022,0,0,8,0,0,0
48055,2023,0,0,8,0,0,0
48055,2024,1,1,9,1,0,0
48055,2025,0,0,9,0,0,0
48057,2010,1,1,1,0,1,0
48057,2011,0,0,1,0,0,0
48057,2012,0,0,1,0,0,0
48057,2013,0,0,1,0,0,0
48057,2014,0,0,1,0,0,0
48057,2015,0,0,1,0,0,0
48057,2016,0,0,1,0,0,0
48057,2017,1,1,2,0,1,0
48057,2018,0,0,2,0,0,0
48057,2019,0,0,2,0,0,0
48057,2020,1,2,4,0,1,0
48057,2021,1,2,6,0,0,0
48057,2022,0,0,6,0,0,0
48057,2023,0,0,6,0,0,0
48057,2024,1,2,8,1,1,0
48057,2025,0,0,8,0,0,0
48059,2010,0,0,0,0,0,0
48059,2011,1,1,1,0,0,1
48059,2012,0,0,1,0,0,0
48059,2013,0,0,1,0,0,0
48059,2014,0,0,1,0,0,0
48059,2015,1,1,2,0,0,0
48059,2016,1,2,4,1,0,0
48059,2017,0,0,4,0,0,0
48059,2018,0,0,4,0,0,0
48059,2019,1,1,5,1,0,0
48059,2020,0,0,5,0,0,0
48059,2021,1,2,7,0,0,0
48059,2022,0,0,7,0,0,0
48059,2023,0,0,7,0,0,0
48059,2024,0,0,7,0,0,0
48059,2025,0,0,7,0,0,0
48061,2010,1,2,2,0,1,0
48061,2011,0,0,2,0,0,0
48061,2012,0,0,2,0,0,0
48061,2013,0,0,2,0,0,0
48061,2014,0,0,2,0,0,0
48061,2015,1,1,3,0,0,0
48061,2016,0,0,3,0,0,0
48061,2017,0,0,3,0,0,0
48061,2018,1,1,4,1,0,0
48061,2019,1,1,5,1,0,0
48061,2020,1,2,7,0,1,0
48061,2021,1,2,9,0,0,0
48061,2022,0,0,9,0,0,0
48061,2023,0,0,9,0,0,0
48061,2024,1,1,10,0,1,0
48061,2025,1,1,11,1,0,0
48063,2010,0,0,0,0,0,0
48063,2011,1,1,1,0,0,1
48063,2012,0,0,1,0,0,0
48063,2013,0,0,1,0,0,0
48063,2014,0,0,1,0,0,0
48063,2015,0,0,1,0,0,0
48063,2016,0,0,1,0,0,0
48063,2017,0,0,1,0,0,0
48063,2018,0,0,1,0,0,0
48063,2019,0,0,1,0,0,0
48063,2020,1,1,2,0,1,0
48063,2021,1,2,4,0,0,0
48063,2022,0,0,4,0,0,0
48063,2023,0,0,4,0,0,0
48063,2024,1,1,5,0,1,0
48063,2025,0,0,5,0,0,0
48065,2010,0,0,0,0,0,0
48065,2011,1,1,1,0,0,1
48065,2012,0,0,1,0,0,0
48065,2013,0,0,1,0,0,0
48065,2014,0,0,1,0,0,0
48065,2015,0,0,1,0,0,0
48065,2016,0,0,1,0,0,0
48065,2017,0,0,1,0,0,0
48065,2018,0,0,1,0,0,0
48065,2019,0,0,1,0,0,0
48065,2020,0,0,1,0,0,0
48065,2021,1,3,4,0,0,1
48065,2022,0,0,4,0,0,0
48065,2023,0,0,4,0,0,0
48065,2024,0,0,4,0,0,0
48065,2025,0,0,4,0,0,0
48067,2010,0,0,0,0,0,0
48067,2011,1,3,3,0,0,1
48067,2012,0,0,3,0,0,0
48067,2013,0,0,3,0,0,0
48067,2014,0,0,3,0,0,0
48067,2015,1,1,4,0,0,0
48067,2016,1,3,7,1,0,0
48067,2017,0,0,7,0,0,0
48067,2018,0,0,7,0,0,0
48067,2019,0,0,7,0,0,0
48067,2020,1,1,8,0,1,0
48067,2021,1,2,10,0,0,0
48067,2022,0,0,10,0,0,0
48067,2023,0,0,10,0,0,0
48067,2024,1,2,12,1,1,0
48067,2025,0,0,12,0,0,0
48069,2010,0,0,0,0,0,0
48069,2011,1,1,1,0,0,1
48069,2012,0,0,1,0,0,0
48069,2013,0,0,1,0,0,0
48069,2014,0,0,1,0,0,0
48069,2015,0,0,1,0,0,0
48069,2016,1,1,2,0,0,0
48069,2017,0,0,2,0,0,0
48069,2018,0,0,2,0,0,0
48069,2019,0,0,2,0,0,0
48069,2020,0,0,2,0,0,0
48069,2021,1,2,4,0,0,0
48069,2022,0,0,4,0,0,0
48069,2023,0,0,4,0,0,0
48069,2024,0,0,4,0,0,0
48069,2025,0,0,4,0,0,0
48071,2010,0,0,0,0,0,0
48071,2011,0,0,0,0,0,0
48071,2012,0,0,0,0,0,0
48071,2013,0,0,0,0,0,0
48071,2014,0,0,0,0,0,0
48071,2015,0,0,0,0,0,0
48071,2016,0,0,0,0,0,0
48071,2017,1,1,1,0,1,0
48071,2018,0,0,1,0,0,0
48071,2019,1,1,2,1,0,0
48071,2020,1,1,3,0,1,0
48071,2021,1,2,5,0,0,0
48071,2022,0,0,5,0,0,0
48071,2023,0,0,5,0,0,0
48071,2024,1,1,6,0,1,0
48071,2025,0,0,6,0,0,0
48073,2010,0,0,0,0,0,0
48073,2011,1,1,1,0,0,1
48073,2012,0,0,1,0,0,0
48073,2013,0,0,1,0,0,0
48073,2014,0,0,1,0,0,0
48073,2015,1,1,2,0,0,0
48073,2016,1,1,3,1,0,0
48073,2017,0,0,3,0,0,0
48073,2018,0,0,3,0,0,0
48073,2019,0,0,3,0,0,0
48073,2020,1,1,4,0,1,0
48073,2021,1,2,6,0,0,0
48073,2022,0,0,6,0,0,0
48073,2023,0,0,6,0,0,0
48073,2024,1,2,8,1,1,0
48073,2025,0,0,8,0,0,0
48075,2010,0,0,0,0,0,0
48075,2011,1,1,1,0,0,1
48075,2012,0,0,1,0,0,0
48075,2013,0,0,1,0,0,0
48075,2014,0,0,1,0,0,0
48075,2015,0,0,1,0,0,0
48075,2016,1,1,2,0,0,0
48075,2017,0,0,2,0,0,0
48075,2018,0,0,2,0,0,0
48075,2019,0,0,2,0,0,0
48075,2020,0,0,2,0,0,0
48075,2021,1,2,4,0,0,0
48075,2022,0,0,4,0,0,0
48075,2023,0,0,4,0,0,0
48075,2024,0,0,4,0,0,0
48075,2025,0,0,4,0,0,0
48077,2010,0,0,0,0,0,0
48077,2011,1,4,4,0,0,1
48077,2012,0,0,4,0,0,0
48077,2013,0,0,4,0,0,0
48077,2014,0,0,4,0,0,0
48077,2015,1,1,5,0,0,0
48077,2016,0,0,5,0,0,0
48077,2017,0,0,5,0,0,0
48077,2018,0,0,5,0,0,0
48077,2019,0,0,5,0,0,0
48077,2020,0,0,5,0,0,0
48077,2021,1,2,7,0,0,0
48077,2022,0,0,7,0,0,0
48077,2023,0,0,7,0,0,0
48077,2024,1,1,8,1,0,0
48077,2025,0,0,8,0,0,0
48079,2010,0,0,0,0,0,0
48079,2011,1,1,1,0,0,1
48079,2012,0,0,1,0,0,0
48079,2013,0,0,1,0,0,0
48079,2014,0,0,1,0,0,0
48079,2015,0,0,1,0,0,0
48079,2016,1,1,2,0,0,0
48079,2017,0,0,2,0,0,0
48079,2018,0,0,2,0,0,0
48079,2019,0,0,2,0,0,0
48079,2020,0,0,2,0,0,0
48079,2021,1,2,4,0,0,0
48079,2022,0,0,4,0,0,0
48079,2023,0,0,4,0,0,0
48079,2024,1,1,5,1,0,0
48079,2025,0,0,5,0,0,0
48081,2010,0,0,0,0,0,0
48081,2011,1,2,2,0,0,1
48081,2012,0,0,2,0,0,0
48081,2013,0,0,2,0,0,0
48081,2014,0,0,2,0,0,0
48081,2015,0,0,2,0,0,0
48081,2016,0,0,2,0,0,0
48081,2017,0,0,2,0,0,0
48081,2018,0,0,2,0,0,0
48081,2019,0,0,2,0,0,0
48081,2020,0,0,2,0,0,0
48081,2021,1,2,4,0,0,0
48081,2022,0,0,4,0,0,0
48081,2023,0,0,4,0,0,0
48081,2024,1,1,5,1,0,0
48081,2025,1,1,6,1,0,0
48083,2010,0,0,0,0,0,0
48083,2011,1,1,1,0,0,1
48083,2012,0,0,1,0,0,0
48083,2013,0,0,1,0,0,0
48083,2014,0,0,1,0,0,0
48083,2015,0,0,1,0,0,0
48083,2016,1,1,2,1,0,0
48083,2017,0,0,2,0,0,0
48083,2018,0,0,2,0,0,0
48083,2019,0,0,2,0,0,0
48083,2020,0,0,2,0,0,0
48083,2021,1,2,4,0,0,0
48083,2022,0,0,4,0,0,0
48083,2023,0,0,4,0,0,0
48083,2024,1,1,5,1,0,0
48083,2025,0,0,5,0,0,0
48085,2010,0,0,0,0,0,0
48085,2011,0,0,0,0,0,0
48085,2012,0,0,0,0,0,0
48085,2013,0,0,0,0,0,0
48085,2014,0,0,0,0,0,0
48085,2015,0,0,0,0,0,0
48085,2016,0,0,0,0,0,0
48085,2017,0,0,0,0,0,0
48085,2018,0,0,0,0,0,0
48085,2019,0,0,0,0,0,0
48085,2020,0,0,0,0,0,0
48085,2021,1,2,2,0,0,0
48085,2022,0,0,2,0,0,0
48085,2023,0,0,2,0,0,0
48085,2024,1,1,3,1,0,0
48085,2025,0,0,3,0,0,0
48087,2010,0,0,0,0,0,0
48087,2011,0,0,0,0,0,0
48087,2012,0,0,0,0,0,0
48087,2013,0,0,0,0,0,0
48087,2014,0,0,0,0,0,0
48087,2015,1,1,1,0,0,0
48087,2016,1,1,2,0,0,0
48087,2017,0,0,2,0,0,0
48087,2018,0,0,2,0,0,0
48087,2019,0,0,2,0,0,0
48087,2020,0,0,2,0,0,0
48087,2021,1,2,4,0,0,0
48087,2022,0,0,4,0,0,0
48087,2023,0,0,4,0,0,0
48087,2024,0,0,4,0,0,0
48087,2025,0,0,4,0,0,0
48089,2010,0,0,0,0,0,0
48089,2011,1,1,1,0,0,1
48089,2012,0,0,1,0,0,0
48089,2013,0,0,1,0,0,0
48089,2014,0,0,1,0,0,0
48089,2015,1,1,2,0,0,0
48089,2016,1,1,3,1,0,0
48089,2017,1,1,4,0,1,0
48089,2018,0,0,4,0,0,0
48089,2019,0,0,4,0,0,0
48089,2020,0,0,4,0,0,0
48089,2021,1,2,6,0,0,0
48089,2022,0,0,6,0,0,0
48089,2023,0,0,6,0,0,0
48089,2024,1,1,7,0,1,0
48089,2025,0,0,7,0,0,0
48091,2010,1,1,1,0,1,0
48091,2011,0,0,1,0,0,0
48091,2012,0,0,1,0,0,0
48091,2013,0,0,1,0,0,0
48091,2014,0,0,1,0,0,0
48091,2015,1,2,3,0,0,0
48091,2016,0,0,3,0,0,0
48091,2017,1,1,4,0,1,0
48091,2018,0,0,4,0,0,0
48091,2019,0,0,4,0,0,0
48091,2020,0,0,4,0,0,0
48091,2021,1,2,6,0,0,0
48091,2022,0,0,6,0,0,0
48091,2023,0,0,6,0,0,0
48091,2024,0,0,6,0,0,0
48091,2025,0,0,6,0,0,0
48093,2010,0,0,0,0,0,0
48093,2011,0,0,0,0,0,0
48093,2012,0,0,0,0,0,0
48093,2013,0,0,0,0,0,0
48093,2014,0,0,0,0,0,0
48093,2015,1,1,1,0,0,0
48093,2016,1,1,2,1,0,0
48093,2017,0,0,2,0,0,0
48093,2018,0,0,2,0,0,0
