county_fips,nfip_repetitive_loss,nfip_severe_repetitive_loss,nfip_total_properties,nfip_total_losses,nfip_mean_losses_per_property,nfip_mitigated_pct,nfip_insured_pct,nfip_most_recent_loss_year
53059,1,0,1,3,3.0,0.0,0.0,2015
53061,208,35,226,737,3.2610619469026547,0.06637168141592921,0.41150442477876104,2025
53063,2,1,2,6,3.0,0.0,0.0,2014
53067,32,3,33,92,2.787878787878788,0.09090909090909091,0.48484848484848486,2022
53069,12,2,12,37,3.0833333333333335,0.0,0.0,2015
53071,4,1,4,9,2.25,0.0,0.5,2022
53073,84,6,87,231,2.6551724137931036,0.011494252873563218,0.6551724137931034,2025
53075,4,3,4,10,2.5,0.0,0.0,2019
53077,17,1,19,53,2.789473684210526,0.05263157894736842,0.2631578947368421,2017
54001,35,0,37,87,2.3513513513513513,0.05405405405405406,0.05405405405405406,2014
54003,63,16,64,183,2.859375,0.015625,0.09375,2025
54005,59,4,59,161,2.7288135593220337,0.01694915254237288,0.06779661016949153,2024
54007,6,0,6,15,2.5,0.0,0.0,2003
54009,58,2,59,143,2.4237288135593222,0.0,0.23728813559322035,2024
54011,94,21,97,298,3.0721649484536084,0.010309278350515464,0.41237113402061853,2025
54013,28,4,30,86,2.8666666666666667,0.0,0.03333333333333333,2022
54015,5,0,5,11,2.2,0.0,0.2,2016
54017,5,0,5,13,2.6,0.0,0.0,2007
54019,28,0,29,72,2.4827586206896552,0.0,0.034482758620689655,2025
54021,55,9,55,182,3.309090909090909,0.0,0.12727272727272726,2018
54023,18,0,18,36,2.0,0.0,0.1111111111111111,2019
54025,42,2,44,112,2.5454545454545454,0.0,0.06818181818181818,2016
54027,32,7,34,75,2.2058823529411766,0.058823529411764705,0.058823529411764705,2003
54029,51,2,51,122,2.392156862745098,0.0,0.1568627450980392,2024
54031,5,0,5,10,2.0,0.0,0.0,1996
54033,84,5,85,248,2.9176470588235293,0.011764705882352941,0.10588235294117647,2022
54035,37,6,37,96,2.5945945945945947,0.0,0.08108108108108109,2022
54037,15,1,15,42,2.8,0.0,0.06666666666666667,2018
54039,248,34,259,740,2.857142857142857,0.019305019305019305,0.1583011583011583,2025
54041,20,1,20,45,2.25,0.0,0.15,2025
54043,35,3,35,109,3.1142857142857143,0.0,0.08571428571428572,2025
54045,285,33,289,860,2.9757785467128026,0.01730103806228374,0.0726643598615917,2025
54047,92,1,92,212,2.3043478260869565,0.0,0.05434782608695652,2025
54049,23,4,23,81,3.5217391304347827,0.0,0.13043478260869565,2025
54051,64,5,64,165,2.578125,0.0,0.1875,2024
54053,16,4,17,61,3.588235294117647,0.0,0.11764705882352941,2025
54055,59,5,60,151,2.5166666666666666,0.016666666666666666,0.03333333333333333,2025
54057,23,2,23,64,2.782608695652174,0.0,0.043478260869565216,2025
54059,102,4,105,252,2.4,0.0,0.10476190476190476,2025
54061,36,6,36,108,3.0,0.0,0.2222222222222222,2025
54063,1,0,1,2,2.0,0.0,0.0,2020
54065,42,2,42,97,2.3095238095238093,0.0,0.11904761904761904,2018
54067,13,1,16,38,2.375,0.0625,0.125,2022
54069,540,13,544,1427,2.6231617647058822,0.0,0.23529411764705882,2025
54071,5,0,5,13,2.6,0.0,0.2,1996
54073,7,1,8,26,3.25,0.125,0.125,2005
54075,82,15,82,230,2.8048780487804876,0.0,0.17073170731707318,2021
54077,11,1,11,27,2.4545454545454546,0.0,0.09090909090909091,2010
54079,38,5,39,125,3.2051282051282053,0.02564102564102564,0.23076923076923078,2025
54081,47,4,47,121,2.574468085106383,0.0,0.14893617021276595,2025
54083,67,13,77,235,3.051948051948052,0.12987012987012986,0.03896103896103896,2025
54085,6,0,6,15,2.5,0.0,0.0,2013
54087,21,3,21,54,2.5714285714285716,0.0,0.047619047619047616,2024
54089,22,2,25,66,2.64,0.0,0.12,2021
54091,5,0,5,13,2.6,0.0,0.2,2018
54093,35,11,44,94,2.1363636363636362,0.09090909090909091,0.11363636363636363,2000
54095,5,0,5,10,2.0,0.0,0.2,2024
54097,46,7,54,136,2.5185185185185186,0.1111111111111111,0.12962962962962962,2025
54099,43,4,43,120,2.7906976744186047,0.0,0.16279069767441862,2025
54101,17,0,17,43,2.5294117647058822,0.0,0.0,2016
54103,65,3,65,162,2.4923076923076923,0.0,0.15384615384615385,2024
54105,8,0,8,17,2.125,0.0,0.0,2011
54107,126,29,127,439,3.456692913385827,0.007874015748031496,0.11023622047244094,2024
54109,92,7,95,261,2.7473684210526317,0.031578947368421054,0.12631578947368421,2025
55001,1,0,1,8,8.0,0.0,0.0,2021
55003,1,0,1,2,2.0,0.0,1.0,2018
55009,14,2,14,45,3.2142857142857144,0.0,0.2857142857142857,2022
55011,2,1,2,8,4.0,0.0,0.0,2011
55019,5,1,5,13,2.6,0.0,0.0,2019
55021,18,0,19,48,2.526315789473684,0.0,0.10526315789473684,2023
55023,31,1,32,86,2.6875,0.03125,0.4375,2024
55025,13,1,14,36,2.5714285714285716,0.07142857142857142,0.14285714285714285,2024
55027,3,0,3,6,2.0,0.0,0.6666666666666666,2019
55029,3,0,3,7,2.3333333333333335,0.0,0.3333333333333333,2020
55033,1,1,2,7,3.5,0.0,0.0,1993
55039,11,0,15,36,2.4,0.0,0.4,2024
55043,6,1,8,15,1.875,0.0,0.125,2025
55045,2,0,2,5,2.5,0.0,0.5,2019
55047,6,1,6,17,2.8333333333333335,0.0,0.0,2012
55049,1,0,1,2,2.0,0.0,0.0,2013
55053,2,0,2,4,2.0,0.0,0.0,2016
55055,28,3,36,108,3.0,0.19444444444444445,0.25,2022
55057,6,0,7,14,2.0,0.14285714285714285,0.2857142857142857,2018
55059,30,6,33,99,3.0,0.09090909090909091,0.21212121212121213,2019
55061,4,0,4,9,2.25,0.0,0.5,2024
55063,13,1,13,33,2.5384615384615383,0.0,0.3076923076923077,2023
55065,5,1,5,10,2.0,0.0,0.0,2019
55069,1,0,1,2,2.0,0.0,0.0,1986
55073,2,0,2,9,4.5,0.0,0.5,2016
55077,5,0,5,10,2.0,0.0,0.4,2018
55079,259,4,270,591,2.188888888888889,0.037037037037037035,0.05925925925925926,2025
55081,7,1,7,17,2.4285714285714284,0.0,0.14285714285714285,2019
55083,7,0,7,21,3.0,0.0,0.42857142857142855,2020
55087,2,1,2,7,3.5,0.0,0.5,2024
55089,28,2,28,77,2.75,0.0,0.39285714285714285,2025
55091,9,2,9,34,3.7777777777777777,0.0,0.2222222222222222,2023
55093,17,4,17,44,2.588235294117647,0.0,0.29411764705882354,2024
55095,2,0,2,4,2.0,0.0,1.0,2025
55097,1,0,1,2,2.0,0.0,0.0,2010
55101,6,0,6,17,2.8333333333333335,0.0,0.16666666666666666,2020
55103,8,0,8,18,2.25,0.0,0.125,2018
55105,14,1,14,40,2.857142857142857,0.0,0.2857142857142857,2019
55107,2,0,2,6,3.0,0.0,0.0,2005
55109,3,0,3,8,2.6666666666666665,0.0,0.3333333333333333,2022
55111,7,0,7,17,2.4285714285714284,0.0,0.2857142857142857,2018
55117,1,0,1,2,2.0,0.0,0.0,1987
55121,10,0,11,30,2.727272727272727,0.09090909090909091,0.18181818181818182,2023
55123,21,1,21,50,2.380952380952381,0.0,0.23809523809523808,2021
55127,5,0,5,11,2.2,0.0,0.2,2020
55129,1,0,1,2,2.0,0.0,0.0,2003
55131,4,2,4,19,4.75,0.0,0.5,2008
55133,30,1,31,75,2.4193548387096775,0.03225806451612903,0.25806451612903225,2025
55135,1,0,1,4,4.0,0.0,1.0,2015
55137,1,0,1,3,3.0,0.0,0.0,2008
55139,11,0,11,24,2.1818181818181817,0.0,0.18181818181818182,2014
55141,4,1,4,11,2.75,0.0,0.0,2024
56007,1,0,1,2,2.0,0.0,0.0,2011
56013,1,0,1,2,2.0,0.0,1.0,2017
56015,1,0,1,2,2.0,0.0,0.0,2011
56021,7,0,7,18,2.5714285714285716,0.0,0.14285714285714285,2023
56029,1,0,1,2,2.0,0.0,0.0,2011
56033,3,0,3,9,3.0,0.0,0.6666666666666666,2019
66010,16,1,16,35,2.1875,0.0,0.0,2018
72001,1,0,1,2,2.0,0.0,0.0,2008
72003,2,1,2,11,5.5,0.0,0.5,2020
72011,1,0,1,2,2.0,0.0,1.0,2022
72013,85,10,87,297,3.413793103448276,0.0,0.05747126436781609,2022
72021,46,1,46,147,3.1956521739130435,0.0,0.0,2022
72027,1,0,1,2,2.0,0.0,0.0,1998
72031,35,1,35,77,2.2,0.0,0.0,2022
72053,30,5,30,158,5.266666666666667,0.0,0.0,2014
72055,3,0,3,6,2.0,0.0,0.0,1987
72057,18,2,18,39,2.1666666666666665,0.0,0.1111111111111111,2022
72059,14,2,14,45,3.2142857142857144,0.0,0.14285714285714285,2017
72061,24,7,24,76,3.1666666666666665,0.0,0.125,2020
72069,37,2,37,90,2.4324324324324325,0.0,0.0,2017
72079,2,0,2,4,2.0,0.0,0.0,2003
72085,2,0,2,5,2.5,0.0,0.0,1981
72087,28,3,28,65,2.3214285714285716,0.0,0.07142857142857142,2021
72091,4,0,4,14,3.5,0.0,0.0,2005
72095,3,1,3,10,3.3333333333333335,0.0,0.0,2012
72109,10,2,10,26,2.6,0.0,0.0,2005
72113,27,2,28,85,3.0357142857142856,0.03571428571428571,0.03571428571428571,2017
72137,180,17,180,449,2.4944444444444445,0.0,0.016666666666666666,2022
72153,8,1,8,25,3.125,0.0,0.0,2022
78010,189,25,189,514,2.7195767195767195,0.0,0.05291005291005291,2024
78020,2,0,2,5,2.5,0.0,0.0,2017
78030,123,28,123,357,2.902439024390244,0.0,0.04878048780487805,2019
Unknown,2223,172,2244,6667,2.9710338680926918,0.010249554367201427,0.028966131907308377,2025
