FIPS,City,city_name,State,Year,ep_state_aceee_code_rank,ep_state_has_comm_benchmark_law,ep_state_has_resid_disclosure,ep_state_net_metering,ep_state_net_metering_cap_kw,ep_state_community_solar,ep_state_muni_util_exemption,ep_state_green_bank_active,ep_state_has_green_bank_ever,ep_state_has_resilience_fund,ep_state_has_ee_program,ep_state_has_ces,ep_state_eers_target,ep_state_has_eers,ep_has_muni_electric,ep_muni_electric_customers,ep_muni_electric_rev_mil,ep_muni_electric_bond_scale
4232800,harrisburg,Harrisburg,PA,2018,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4232800,harrisburg,Harrisburg,PA,2019,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4232800,harrisburg,Harrisburg,PA,2020,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4232800,harrisburg,Harrisburg,PA,2021,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4232800,harrisburg,Harrisburg,PA,2022,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4232800,harrisburg,Harrisburg,PA,2023,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4232800,harrisburg,Harrisburg,PA,2024,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4232800,harrisburg,Harrisburg,PA,2025,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2013,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2014,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2015,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2016,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2017,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2018,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2019,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2020,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2021,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2022,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2023,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2024,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4241216,lancaster,Lancaster,PA,2025,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2013,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2014,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2015,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2016,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2017,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2018,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2019,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2020,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2021,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2022,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2023,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2024,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4260000,philadelphia,Philadelphia,PA,2025,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2013,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2014,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2015,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2016,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2017,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2018,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2019,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2020,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2021,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2022,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2023,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2024,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4261000,pittsburgh,Pittsburgh,PA,2025,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2013,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2014,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2015,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2016,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2017,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2018,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2019,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2020,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2021,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2022,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2023,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2024,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4263624,reading,Reading,PA,2025,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2013,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2014,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2015,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2016,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2017,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2018,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2019,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2020,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2021,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2022,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2023,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2024,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4269000,scranton,Scranton,PA,2025,22.0,0,0,1,50.0,0,0,0,0,0,1,0,0.8,1,0,,,0
4419180,cranston,Cranston,RI,2013,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2014,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2015,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2016,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2017,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2018,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2019,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2020,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2021,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2022,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2023,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2024,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4419180,cranston,Cranston,RI,2025,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2013,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2014,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2015,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2016,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2017,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2018,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2019,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2020,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2021,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2022,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2023,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2024,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4454640,pawtucket,Pawtucket,RI,2025,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2013,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2014,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2015,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2016,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2017,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2018,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2019,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2020,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2021,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2022,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2023,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2024,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4459000,providence,Providence,RI,2025,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2013,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2014,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2015,12.0,0,0,1,25.0,0,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2016,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2017,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2018,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2019,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2020,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2021,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2022,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2023,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2024,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4474300,warwick,Warwick,RI,2025,12.0,0,0,1,25.0,1,0,1,1,1,1,0,2.5,1,0,,,0
4513330,charleston,Charleston,SC,2013,40.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2014,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2015,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2016,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2017,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2018,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2019,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2020,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2021,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2022,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2023,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2024,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4513330,charleston,Charleston,SC,2025,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2013,40.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2014,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2015,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2016,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2017,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2018,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2019,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2020,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2021,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2022,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2023,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2024,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4516000,columbia,Columbia,SC,2025,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2013,40.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2014,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2015,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2016,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2017,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2018,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2019,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2020,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2021,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2022,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2023,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2024,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4530850,greenville,Greenville,SC,2025,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2013,40.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2014,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2015,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2016,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2017,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2018,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2019,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2020,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2021,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2022,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2023,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2024,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4550875,north charleston,North Charleston,SC,2025,40.0,0,0,1,20.0,1,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2013,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2014,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2015,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2016,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2017,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2018,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2019,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2020,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2021,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2022,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2023,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2024,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4652980,rapid city,Rapid,SD,2025,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2013,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2014,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2015,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2016,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2017,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2018,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2019,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2020,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2021,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2022,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2023,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2024,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4659020,sioux falls,Sioux Falls,SD,2025,47.0,0,1,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2013,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2014,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2015,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2016,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2017,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2018,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2019,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2020,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2021,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2022,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2023,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2024,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4703440,bartlett,Bartlett,TN,2025,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,,,0
4714000,chattanooga,Chattanooga,TN,2013,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2014,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2015,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2016,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2017,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2018,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2019,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2020,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2021,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2022,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2023,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
4714000,chattanooga,Chattanooga,TN,2024,28.0,0,0,0,,0,0,0,0,0,0,0,0.0,0,1,200605.0,630.4,1
