CUSIP,Issuer_Name,City,Issue_Date,Amt_Issued,Self_reported_Green,ESG_Assurance_Providers,covered,n_prospectus_matches,prospectus_filenames
17132ECA0,Chula Vista Municipal Financing Authority,Chula Vista,2017-12-21,110000.0,--,No,False,0,
17132ECB8,Chula Vista Municipal Financing Authority,Chula Vista,2017-12-21,110000.0,--,No,False,0,
17132ECC6,Chula Vista Municipal Financing Authority,Chula Vista,2017-12-21,110000.0,--,No,False,0,
17132ECD4,Chula Vista Municipal Financing Authority,Chula Vista,2017-12-21,335000.0,--,No,False,0,
17132ECE2,Chula Vista Municipal Financing Authority,Chula Vista,2017-12-21,1740000.0,--,No,False,0,
243127VC8,City of Decatur IL,Decatur,2016-11-09,235000.0,Yes,No,False,0,
243127VD6,City of Decatur IL,Decatur,2016-11-09,765000.0,Yes,No,False,0,
243127VE4,City of Decatur IL,Decatur,2016-11-09,785000.0,Yes,No,False,0,
243127VF1,City of Decatur IL,Decatur,2016-11-09,815000.0,Yes,No,False,0,
243127VG9,City of Decatur IL,Decatur,2016-11-09,850000.0,Yes,No,False,0,
243127VH7,City of Decatur IL,Decatur,2016-11-09,890000.0,Yes,No,False,0,
243127VJ3,City of Decatur IL,Decatur,2016-11-09,935000.0,Yes,No,False,0,
243127VK0,City of Decatur IL,Decatur,2016-11-09,985000.0,Yes,No,False,0,
243127VL8,City of Decatur IL,Decatur,2016-11-09,1030000.0,Yes,No,False,0,
243127VM6,City of Decatur IL,Decatur,2016-11-09,1085000.0,Yes,No,False,0,
243127VN4,City of Decatur IL,Decatur,2016-11-09,1140000.0,Yes,No,False,0,
243127VP9,City of Decatur IL,Decatur,2016-11-09,1195000.0,Yes,No,False,0,
243127VQ7,City of Decatur IL,Decatur,2016-11-09,1255000.0,Yes,No,False,0,
243127VR5,City of Decatur IL,Decatur,2016-11-09,1295000.0,Yes,No,False,0,
243127VS3,City of Decatur IL,Decatur,2016-11-09,1335000.0,Yes,No,False,0,
243127VT1,City of Decatur IL,Decatur,2016-11-09,1375000.0,Yes,No,False,0,
243127VU8,City of Decatur IL,Decatur,2016-11-09,1445000.0,Yes,No,False,0,
243127VV6,City of Decatur IL,Decatur,2016-11-09,1520000.0,Yes,No,False,0,
243127VW4,City of Decatur IL,Decatur,2016-11-09,1595000.0,Yes,No,False,0,
243127VX2,City of Decatur IL,Decatur,2016-11-09,1675000.0,Yes,No,False,0,
243127XR3,City of Decatur IL,Decatur,2022-04-28,825000.0,Yes,Yes,False,0,
243127XS1,City of Decatur IL,Decatur,2022-04-28,860000.0,Yes,No,False,0,
243127XT9,City of Decatur IL,Decatur,2022-04-28,895000.0,Yes,Yes,False,0,
243127XU6,City of Decatur IL,Decatur,2022-04-28,935000.0,Yes,Yes,False,0,
243127XV4,City of Decatur IL,Decatur,2022-04-28,970000.0,Yes,Yes,False,0,
243127XW2,City of Decatur IL,Decatur,2022-04-28,1010000.0,Yes,Yes,False,0,
243127XX0,City of Decatur IL,Decatur,2022-04-28,1050000.0,Yes,Yes,False,0,
243127XY8,City of Decatur IL,Decatur,2022-04-28,1095000.0,Yes,Yes,False,0,
243127XZ5,City of Decatur IL,Decatur,2022-04-28,1140000.0,Yes,Yes,False,0,
243127YA9,City of Decatur IL,Decatur,2022-04-28,1185000.0,Yes,Yes,False,0,
243127YB7,City of Decatur IL,Decatur,2022-04-28,1235000.0,Yes,Yes,False,0,
243127YC5,City of Decatur IL,Decatur,2022-04-28,1285000.0,Yes,Yes,False,0,
243127YD3,City of Decatur IL,Decatur,2022-04-28,1335000.0,Yes,Yes,False,0,
243127YE1,City of Decatur IL,Decatur,2022-04-28,1390000.0,Yes,Yes,False,0,
24916PFQ5,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,2285000.0,Yes,No,False,0,
24916PFR3,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,2395000.0,Yes,No,False,0,
24916PFS1,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,2515000.0,Yes,No,False,0,
24916PFT9,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,2615000.0,Yes,No,False,0,
24916PFU6,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,2750000.0,Yes,No,False,0,
24916PFV4,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,2885000.0,Yes,No,False,0,
24916PFW2,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,3030000.0,Yes,No,False,0,
24916PFX0,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,3180000.0,Yes,No,False,0,
24916PFY8,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,3275000.0,Yes,No,False,0,
24916PFZ5,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,970000.0,Yes,No,False,0,
24916PGA9,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,48575000.0,Yes,No,False,0,
24916PGB7,Board of Water Commissioners City & County of Denver/The,Denver,2017-05-23,68190000.0,Yes,No,False,0,
249176CD8,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,2890000.0,--,No,False,0,
249176CE6,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,1805000.0,--,No,False,0,
249176CF3,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,1895000.0,--,No,False,0,
249176CG1,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,1990000.0,--,No,False,0,
249176CH9,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,2085000.0,--,No,False,0,
249176CJ5,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,2190000.0,--,No,False,0,
249176CK2,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,2300000.0,--,No,False,0,
249176CL0,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,2415000.0,--,No,False,0,
249176CM8,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,2535000.0,--,No,False,0,
249176CN6,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,2665000.0,--,No,False,0,
249176CP1,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,2795000.0,--,No,False,0,
249176CQ9,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,2880000.0,--,No,False,0,
249176CR7,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,3025000.0,--,No,False,0,
249176CS5,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,3115000.0,--,No,False,0,
249176CT3,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,3215000.0,--,No,False,0,
249176CU0,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,3330000.0,--,No,False,0,
249176CV8,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,3455000.0,--,No,False,0,
249176CW6,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,3590000.0,--,No,False,0,
249176CX4,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,3735000.0,--,No,False,0,
249176CY2,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,3885000.0,--,No,False,0,
249176CZ9,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,4040000.0,--,No,False,0,
249176DA3,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,4205000.0,--,No,False,0,
249176DB1,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,4340000.0,--,No,False,0,
249176DC9,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,4480000.0,--,No,False,0,
249176DD7,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,4625000.0,--,No,False,0,
249176DE5,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,4775000.0,--,No,False,0,
249176DF2,Denver Wastewater Management Division Department of Public Works,Denver,2018-02-22,20790000.0,--,No,False,0,
287605FJ3,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,110000.0,Yes,No,False,0,
287605FK0,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,265000.0,Yes,No,False,0,
287605FL8,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,275000.0,Yes,No,False,0,
287605FM6,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,275000.0,Yes,No,False,0,
287605FN4,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,285000.0,Yes,No,False,0,
287605FP9,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,290000.0,Yes,No,False,0,
287605FQ7,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,295000.0,Yes,No,False,0,
287605FR5,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,300000.0,Yes,No,False,0,
287605FS3,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,305000.0,Yes,No,False,0,
287605FT1,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,315000.0,Yes,No,False,0,
287605FU8,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,320000.0,Yes,No,False,0,
287605FV6,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,325000.0,Yes,No,False,0,
287605FW4,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,335000.0,Yes,No,False,0,
287605FX2,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,340000.0,Yes,No,False,0,
287605FY0,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,345000.0,Yes,No,False,0,
287605FZ7,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,350000.0,Yes,No,False,0,
287605GA1,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,355000.0,Yes,No,False,0,
287605GB9,City of Elkhart IN Sewage Works Revenue,Elkhart,2021-07-29,360000.0,Yes,No,False,0,
349298SR1,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,300000.0,Yes,No,False,0,
349298SS9,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,300000.0,Yes,No,False,0,
349298ST7,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,300000.0,Yes,No,False,0,
349298SU4,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,950000.0,Yes,No,False,0,
349298SV2,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,995000.0,Yes,No,False,0,
349298SW0,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1045000.0,Yes,No,False,0,
349298SX8,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1100000.0,Yes,No,False,0,
349298SY6,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1155000.0,Yes,No,False,0,
349298SZ3,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1210000.0,Yes,No,False,0,
349298TA7,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1270000.0,Yes,No,False,0,
349298TB5,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1335000.0,Yes,No,False,0,
349298TD1,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1420000.0,Yes,No,False,0,
349298TF6,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1490000.0,Yes,No,False,0,
349298TH2,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1565000.0,Yes,No,False,0,
349298TK5,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1645000.0,Yes,No,False,0,
349298TN9,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,2635000.0,Yes,No,False,0,
349298TQ2,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1860000.0,Yes,No,False,0,
349298TS8,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,1815000.0,Yes,No,False,0,
349298TT6,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,865000.0,Yes,No,False,0,
349298TU3,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,870000.0,Yes,No,False,0,
349298TV1,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,875000.0,Yes,No,False,0,
349298TW9,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,,Yes,No,False,0,
349298TX7,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,,Yes,No,False,0,
349298TY5,City of Fort Wayne IN Sewage Works Revenue,Fort Wayne,2022-05-25,,Yes,No,False,0,
37530ABL1,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,10955000.0,Yes,Yes,False,0,
37530ABM9,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,11515000.0,Yes,Yes,False,0,
37530ABN7,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,12105000.0,Yes,Yes,False,0,
37530ABP2,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,12730000.0,Yes,Yes,False,0,
37530ABQ0,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,13380000.0,Yes,Yes,False,0,
37530ABR8,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,14065000.0,Yes,Yes,False,0,
37530ABS6,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,14790000.0,Yes,Yes,False,0,
37530ABT4,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,16360000.0,Yes,No,False,0,
37530ABU1,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,20625000.0,Yes,Yes,False,0,
37530ABV9,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,21680000.0,Yes,Yes,False,0,
37530ABW7,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,22795000.0,Yes,Yes,False,0,
37530ABX5,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,23965000.0,Yes,Yes,False,0,
37530ABY3,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,25195000.0,Yes,Yes,False,0,
37530ABZ0,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,26480000.0,Yes,Yes,False,0,
37530ACA4,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,15020000.0,Yes,Yes,False,0,
37530ACB2,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,12745000.0,Yes,Yes,False,0,
37530ACC0,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,29110000.0,Yes,Yes,False,0,
37530ACD8,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,30445000.0,Yes,Yes,False,0,
37530ACE6,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,31690000.0,Yes,Yes,False,0,
37530ACF3,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,32985000.0,Yes,Yes,False,0,
37530ACG1,Gilbert Water Resource Municipal Property Corp,Gilbert,2022-06-14,34330000.0,Yes,Yes,False,0,
397730RA2,City of Gresham OR,Gresham,2013-07-30,345000.0,No,No,False,0,
397730RB0,City of Gresham OR,Gresham,2013-07-30,380000.0,No,No,False,0,
397730RC8,City of Gresham OR,Gresham,2013-07-30,380000.0,No,No,False,0,
397730RD6,City of Gresham OR,Gresham,2013-07-30,375000.0,No,No,False,0,
397730RE4,City of Gresham OR,Gresham,2013-07-30,375000.0,No,No,False,0,
397730RF1,City of Gresham OR,Gresham,2013-07-30,375000.0,No,No,False,0,
397730RG9,City of Gresham OR,Gresham,2013-07-30,375000.0,No,No,False,0,
397730RH7,City of Gresham OR,Gresham,2013-07-30,375000.0,No,No,False,0,
397730RJ3,City of Gresham OR,Gresham,2013-07-30,375000.0,No,No,False,0,
397730RK0,City of Gresham OR,Gresham,2013-07-30,375000.0,No,No,False,0,
4095587K3,City of Hampton VA,Hampton,2020-12-02,340000.0,Yes,No,False,0,
4095587L1,City of Hampton VA,Hampton,2020-12-02,360000.0,Yes,No,False,0,
4095587M9,City of Hampton VA,Hampton,2020-12-02,375000.0,Yes,No,False,0,
4095587N7,City of Hampton VA,Hampton,2020-12-02,395000.0,Yes,No,False,0,
4095587P2,City of Hampton VA,Hampton,2020-12-02,415000.0,Yes,No,False,0,
4095587Q0,City of Hampton VA,Hampton,2020-12-02,435000.0,Yes,No,False,0,
4095587R8,City of Hampton VA,Hampton,2020-12-02,460000.0,Yes,No,False,0,
4095587S6,City of Hampton VA,Hampton,2020-12-02,485000.0,Yes,No,False,0,
4095587T4,City of Hampton VA,Hampton,2020-12-02,510000.0,Yes,No,False,0,
4095587U1,City of Hampton VA,Hampton,2020-12-02,535000.0,Yes,No,False,0,
4095587V9,City of Hampton VA,Hampton,2020-12-02,560000.0,Yes,Yes,False,0,
4095587W7,City of Hampton VA,Hampton,2020-12-02,580000.0,Yes,No,False,0,
4095587X5,City of Hampton VA,Hampton,2020-12-02,600000.0,Yes,No,False,0,
4095587Y3,City of Hampton VA,Hampton,2020-12-02,620000.0,Yes,No,False,0,
4095587Z0,City of Hampton VA,Hampton,2020-12-02,640000.0,Yes,No,False,0,
4095588A4,City of Hampton VA,Hampton,2020-12-02,655000.0,Yes,No,False,0,
4095588B2,City of Hampton VA,Hampton,2020-12-02,670000.0,Yes,No,False,0,
4095588C0,City of Hampton VA,Hampton,2020-12-02,685000.0,Yes,No,False,0,
4095588D8,City of Hampton VA,Hampton,2020-12-02,695000.0,Yes,No,False,0,
4095588E_6,City of Hampton VA,Hampton,2020-12-02,710000.0,Yes,No,False,0,
4386705P2,City & County of Honolulu HI,honolulu,2016-10-26,6690000.0,Yes,No,False,0,
4386705Q0,City & County of Honolulu HI,honolulu,2016-10-26,6755000.0,Yes,No,False,0,
4386705R8,City & County of Honolulu HI,honolulu,2016-10-26,6835000.0,Yes,No,False,0,
4386705S6,City & County of Honolulu HI,honolulu,2016-10-26,6930000.0,Yes,No,False,0,
4386705T4,City & County of Honolulu HI,honolulu,2016-10-26,7045000.0,Yes,No,False,0,
4386705U1,City & County of Honolulu HI,honolulu,2016-10-26,7175000.0,Yes,No,False,0,
4386705V9,City & County of Honolulu HI,honolulu,2016-10-26,7325000.0,Yes,No,False,0,
4386705W7,City & County of Honolulu HI,honolulu,2016-10-26,7495000.0,Yes,No,False,0,
4386705X5,City & County of Honolulu HI,honolulu,2016-10-26,7675000.0,Yes,No,False,0,
4386705Y3,City & County of Honolulu HI,honolulu,2016-10-26,7870000.0,Yes,No,False,0,
4386705Z0,City & County of Honolulu HI,honolulu,2016-10-26,8075000.0,Yes,No,False,0,
4386706A4,City & County of Honolulu HI,honolulu,2016-10-26,8315000.0,Yes,No,False,0,
4386706B2,City & County of Honolulu HI,honolulu,2016-10-26,8570000.0,Yes,No,False,0,
4386706C0,City & County of Honolulu HI,honolulu,2016-10-26,8835000.0,Yes,No,False,0,
4386706D8,City & County of Honolulu HI,honolulu,2016-10-26,9110000.0,Yes,No,False,0,
4386706E6,City & County of Honolulu HI,honolulu,2016-10-26,9400000.0,Yes,No,False,0,
4386706F3,City & County of Honolulu HI,honolulu,2016-10-26,9700000.0,Yes,No,False,0,
4386706G1,City & County of Honolulu HI,honolulu,2016-10-26,10015000.0,Yes,No,False,0,
438687CN3,City & County of Honolulu HI,honolulu,2017-09-14,260000.0,Yes,No,False,0,
438687CP8,City & County of Honolulu HI,honolulu,2017-09-14,580000.0,Yes,No,False,0,
438687CQ6,City & County of Honolulu HI,honolulu,2017-09-14,590000.0,Yes,No,False,0,
438687CR4,City & County of Honolulu HI,honolulu,2017-09-14,600000.0,Yes,No,False,0,
438687CS2,City & County of Honolulu HI,honolulu,2017-09-14,610000.0,Yes,No,False,0,
438687CT0,City & County of Honolulu HI,honolulu,2017-09-14,625000.0,Yes,No,False,0,
438687CU7,City & County of Honolulu HI,honolulu,2017-09-14,645000.0,Yes,No,False,0,
438687CV5,City & County of Honolulu HI,honolulu,2017-09-14,660000.0,Yes,No,False,0,
438687CW3,City & County of Honolulu HI,honolulu,2017-09-14,680000.0,Yes,No,False,0,
438687CX1,City & County of Honolulu HI,honolulu,2017-09-14,700000.0,Yes,No,False,0,
438687CY9,City & County of Honolulu HI,honolulu,2017-09-14,725000.0,Yes,No,False,0,
438687CZ6,City & County of Honolulu HI,honolulu,2017-09-14,745000.0,Yes,No,False,0,
438687DA0,City & County of Honolulu HI,honolulu,2017-09-14,770000.0,Yes,No,False,0,
438687DB8,City & County of Honolulu HI,honolulu,2017-09-14,800000.0,Yes,No,False,0,
438687DC6,City & County of Honolulu HI,honolulu,2017-09-14,825000.0,Yes,No,False,0,
438687DD4,City & County of Honolulu HI,honolulu,2017-09-14,855000.0,Yes,No,False,0,
438687DE2,City & County of Honolulu HI,honolulu,2017-09-14,890000.0,Yes,No,False,0,
438687DF9,City & County of Honolulu HI,honolulu,2017-09-14,920000.0,Yes,No,False,0,
438687DG7,City & County of Honolulu HI,honolulu,2017-09-14,960000.0,Yes,No,False,0,
438687DH5,City & County of Honolulu HI,honolulu,2017-09-14,995000.0,Yes,No,False,0,
438687DJ1,City & County of Honolulu HI,honolulu,2017-09-14,1035000.0,Yes,No,False,0,
438687DK8,City & County of Honolulu HI,honolulu,2017-09-14,1080000.0,Yes,No,False,0,
438687DL6,City & County of Honolulu HI,honolulu,2017-09-14,1120000.0,Yes,No,False,0,
438687DM4,City & County of Honolulu HI,honolulu,2017-09-14,1170000.0,Yes,No,False,0,
438687DN2,City & County of Honolulu HI,honolulu,2017-09-14,1220000.0,Yes,No,False,0,
438687DW2,City & County of Honolulu HI,honolulu,2018-09-05,4110000.0,Yes,No,False,0,
438687DX0,City & County of Honolulu HI,honolulu,2018-09-05,1150000.0,Yes,No,False,0,
438687DY8,City & County of Honolulu HI,honolulu,2018-09-05,2185000.0,Yes,No,False,0,
438687DZ5,City & County of Honolulu HI,honolulu,2018-09-05,8725000.0,Yes,No,False,0,
438687EA9,City & County of Honolulu HI,honolulu,2018-09-05,8980000.0,Yes,No,False,0,
