year,fips7,city_name,state_dem_governor,state_dem_legislature,state_dem_trifecta,state_govt_trifecta,state_legis_control,state_rep_trifecta
2023,4164900,salem,1.0,1.0,1.0,Dem,Dem,0.0
2013,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2014,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2015,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2016,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2017,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2018,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2019,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2020,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2021,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2022,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2023,4169600,springfield,1.0,1.0,1.0,Dem,Dem,0.0
2013,4202000,allentown,0.0,0.0,0.0,Rep,Rep,1.0
2014,4202000,allentown,0.0,0.0,0.0,Rep,Rep,1.0
2015,4202000,allentown,1.0,0.0,0.0,Divided,Split,0.0
2016,4202000,allentown,1.0,0.0,0.0,Divided,Split,0.0
2017,4202000,allentown,1.0,0.0,0.0,Divided,Rep,0.0
2018,4202000,allentown,1.0,0.0,0.0,Divided,Rep,0.0
2019,4202000,allentown,1.0,0.0,0.0,Divided,Rep,0.0
2020,4202000,allentown,1.0,0.0,0.0,Divided,Divided,0.0
2021,4202000,allentown,1.0,0.0,0.0,Divided,Rep,0.0
2022,4202000,allentown,1.0,0.0,0.0,Divided,Divided,0.0
2023,4202000,allentown,1.0,0.0,0.0,Divided,Divided,0.0
2013,4206088,bethlehem,0.0,0.0,0.0,Rep,Rep,1.0
2014,4206088,bethlehem,0.0,0.0,0.0,Rep,Rep,1.0
2015,4206088,bethlehem,1.0,0.0,0.0,Divided,Split,0.0
2016,4206088,bethlehem,1.0,0.0,0.0,Divided,Split,0.0
2017,4206088,bethlehem,1.0,0.0,0.0,Divided,Rep,0.0
2018,4206088,bethlehem,1.0,0.0,0.0,Divided,Rep,0.0
2019,4206088,bethlehem,1.0,0.0,0.0,Divided,Rep,0.0
2020,4206088,bethlehem,1.0,0.0,0.0,Divided,Divided,0.0
2021,4206088,bethlehem,1.0,0.0,0.0,Divided,Rep,0.0
2022,4206088,bethlehem,1.0,0.0,0.0,Divided,Divided,0.0
2023,4206088,bethlehem,1.0,0.0,0.0,Divided,Divided,0.0
2013,4224000,erie,0.0,0.0,0.0,Rep,Rep,1.0
2014,4224000,erie,0.0,0.0,0.0,Rep,Rep,1.0
2015,4224000,erie,1.0,0.0,0.0,Divided,Split,0.0
2016,4224000,erie,1.0,0.0,0.0,Divided,Split,0.0
2017,4224000,erie,1.0,0.0,0.0,Divided,Rep,0.0
2018,4224000,erie,1.0,0.0,0.0,Divided,Rep,0.0
2019,4224000,erie,1.0,0.0,0.0,Divided,Rep,0.0
2020,4224000,erie,1.0,0.0,0.0,Divided,Divided,0.0
2021,4224000,erie,1.0,0.0,0.0,Divided,Rep,0.0
2022,4224000,erie,1.0,0.0,0.0,Divided,Divided,0.0
2023,4224000,erie,1.0,0.0,0.0,Divided,Divided,0.0
2013,4232800,harrisburg,0.0,0.0,0.0,Rep,Rep,1.0
2014,4232800,harrisburg,0.0,0.0,0.0,Rep,Rep,1.0
2015,4232800,harrisburg,1.0,0.0,0.0,Divided,Split,0.0
2016,4232800,harrisburg,1.0,0.0,0.0,Divided,Split,0.0
2017,4232800,harrisburg,1.0,0.0,0.0,Divided,Rep,0.0
2018,4232800,harrisburg,1.0,0.0,0.0,Divided,Rep,0.0
2019,4232800,harrisburg,1.0,0.0,0.0,Divided,Rep,0.0
2020,4232800,harrisburg,1.0,0.0,0.0,Divided,Divided,0.0
2021,4232800,harrisburg,1.0,0.0,0.0,Divided,Rep,0.0
2022,4232800,harrisburg,1.0,0.0,0.0,Divided,Divided,0.0
2023,4232800,harrisburg,1.0,0.0,0.0,Divided,Divided,0.0
2013,4241216,lancaster,0.0,0.0,0.0,Rep,Rep,1.0
2014,4241216,lancaster,0.0,0.0,0.0,Rep,Rep,1.0
2015,4241216,lancaster,1.0,0.0,0.0,Divided,Split,0.0
2016,4241216,lancaster,1.0,0.0,0.0,Divided,Split,0.0
2017,4241216,lancaster,1.0,0.0,0.0,Divided,Rep,0.0
2018,4241216,lancaster,1.0,0.0,0.0,Divided,Rep,0.0
2019,4241216,lancaster,1.0,0.0,0.0,Divided,Rep,0.0
2020,4241216,lancaster,1.0,0.0,0.0,Divided,Divided,0.0
2021,4241216,lancaster,1.0,0.0,0.0,Divided,Rep,0.0
2022,4241216,lancaster,1.0,0.0,0.0,Divided,Divided,0.0
2023,4241216,lancaster,1.0,0.0,0.0,Divided,Divided,0.0
2013,4260000,philadelphia,0.0,0.0,0.0,Rep,Rep,1.0
2014,4260000,philadelphia,0.0,0.0,0.0,Rep,Rep,1.0
2015,4260000,philadelphia,1.0,0.0,0.0,Divided,Split,0.0
2016,4260000,philadelphia,1.0,0.0,0.0,Divided,Split,0.0
2017,4260000,philadelphia,1.0,0.0,0.0,Divided,Rep,0.0
2018,4260000,philadelphia,1.0,0.0,0.0,Divided,Rep,0.0
2019,4260000,philadelphia,1.0,0.0,0.0,Divided,Rep,0.0
2020,4260000,philadelphia,1.0,0.0,0.0,Divided,Divided,0.0
2021,4260000,philadelphia,1.0,0.0,0.0,Divided,Rep,0.0
2022,4260000,philadelphia,1.0,0.0,0.0,Divided,Divided,0.0
2023,4260000,philadelphia,1.0,0.0,0.0,Divided,Divided,0.0
2013,4261000,pittsburgh,0.0,0.0,0.0,Rep,Rep,1.0
2014,4261000,pittsburgh,0.0,0.0,0.0,Rep,Rep,1.0
2015,4261000,pittsburgh,1.0,0.0,0.0,Divided,Split,0.0
2016,4261000,pittsburgh,1.0,0.0,0.0,Divided,Split,0.0
2017,4261000,pittsburgh,1.0,0.0,0.0,Divided,Rep,0.0
2018,4261000,pittsburgh,1.0,0.0,0.0,Divided,Rep,0.0
2019,4261000,pittsburgh,1.0,0.0,0.0,Divided,Rep,0.0
2020,4261000,pittsburgh,1.0,0.0,0.0,Divided,Divided,0.0
2021,4261000,pittsburgh,1.0,0.0,0.0,Divided,Rep,0.0
2022,4261000,pittsburgh,1.0,0.0,0.0,Divided,Divided,0.0
2023,4261000,pittsburgh,1.0,0.0,0.0,Divided,Divided,0.0
2013,4263624,reading,0.0,0.0,0.0,Rep,Rep,1.0
2014,4263624,reading,0.0,0.0,0.0,Rep,Rep,1.0
2015,4263624,reading,1.0,0.0,0.0,Divided,Split,0.0
2016,4263624,reading,1.0,0.0,0.0,Divided,Split,0.0
2017,4263624,reading,1.0,0.0,0.0,Divided,Rep,0.0
2018,4263624,reading,1.0,0.0,0.0,Divided,Rep,0.0
2019,4263624,reading,1.0,0.0,0.0,Divided,Rep,0.0
2020,4263624,reading,1.0,0.0,0.0,Divided,Divided,0.0
2021,4263624,reading,1.0,0.0,0.0,Divided,Rep,0.0
2022,4263624,reading,1.0,0.0,0.0,Divided,Divided,0.0
2023,4263624,reading,1.0,0.0,0.0,Divided,Divided,0.0
2013,4269000,scranton,0.0,0.0,0.0,Rep,Rep,1.0
2014,4269000,scranton,0.0,0.0,0.0,Rep,Rep,1.0
2015,4269000,scranton,1.0,0.0,0.0,Divided,Split,0.0
2016,4269000,scranton,1.0,0.0,0.0,Divided,Split,0.0
2017,4269000,scranton,1.0,0.0,0.0,Divided,Rep,0.0
2018,4269000,scranton,1.0,0.0,0.0,Divided,Rep,0.0
2019,4269000,scranton,1.0,0.0,0.0,Divided,Rep,0.0
2020,4269000,scranton,1.0,0.0,0.0,Divided,Divided,0.0
2021,4269000,scranton,1.0,0.0,0.0,Divided,Rep,0.0
2022,4269000,scranton,1.0,0.0,0.0,Divided,Divided,0.0
2023,4269000,scranton,1.0,0.0,0.0,Divided,Divided,0.0
2013,4419180,cranston,0.0,1.0,0.0,Divided,Dem,0.0
2014,4419180,cranston,1.0,1.0,1.0,Dem,Dem,0.0
2015,4419180,cranston,1.0,1.0,1.0,Dem,Dem,0.0
2016,4419180,cranston,1.0,1.0,1.0,Dem,Dem,0.0
2017,4419180,cranston,1.0,1.0,1.0,Dem,Dem,0.0
2018,4419180,cranston,1.0,1.0,1.0,Dem,Dem,0.0
2019,4419180,cranston,1.0,1.0,1.0,Dem,Dem,0.0
2020,4419180,cranston,1.0,1.0,1.0,Dem,Dem,0.0
2021,4419180,cranston,1.0,1.0,1.0,Dem,Dem,0.0
2022,4419180,cranston,1.0,1.0,1.0,Dem,Dem,0.0
2023,4419180,cranston,1.0,1.0,1.0,Dem,Dem,0.0
2013,4454640,pawtucket,0.0,1.0,0.0,Divided,Dem,0.0
2014,4454640,pawtucket,1.0,1.0,1.0,Dem,Dem,0.0
2015,4454640,pawtucket,1.0,1.0,1.0,Dem,Dem,0.0
2016,4454640,pawtucket,1.0,1.0,1.0,Dem,Dem,0.0
2017,4454640,pawtucket,1.0,1.0,1.0,Dem,Dem,0.0
2018,4454640,pawtucket,1.0,1.0,1.0,Dem,Dem,0.0
2019,4454640,pawtucket,1.0,1.0,1.0,Dem,Dem,0.0
2020,4454640,pawtucket,1.0,1.0,1.0,Dem,Dem,0.0
2021,4454640,pawtucket,1.0,1.0,1.0,Dem,Dem,0.0
2022,4454640,pawtucket,1.0,1.0,1.0,Dem,Dem,0.0
2023,4454640,pawtucket,1.0,1.0,1.0,Dem,Dem,0.0
2013,4459000,providence,0.0,1.0,0.0,Divided,Dem,0.0
2014,4459000,providence,1.0,1.0,1.0,Dem,Dem,0.0
2015,4459000,providence,1.0,1.0,1.0,Dem,Dem,0.0
2016,4459000,providence,1.0,1.0,1.0,Dem,Dem,0.0
2017,4459000,providence,1.0,1.0,1.0,Dem,Dem,0.0
2018,4459000,providence,1.0,1.0,1.0,Dem,Dem,0.0
2019,4459000,providence,1.0,1.0,1.0,Dem,Dem,0.0
2020,4459000,providence,1.0,1.0,1.0,Dem,Dem,0.0
2021,4459000,providence,1.0,1.0,1.0,Dem,Dem,0.0
2022,4459000,providence,1.0,1.0,1.0,Dem,Dem,0.0
2023,4459000,providence,1.0,1.0,1.0,Dem,Dem,0.0
2013,4474300,warwick,0.0,1.0,0.0,Divided,Dem,0.0
2014,4474300,warwick,1.0,1.0,1.0,Dem,Dem,0.0
2015,4474300,warwick,1.0,1.0,1.0,Dem,Dem,0.0
2016,4474300,warwick,1.0,1.0,1.0,Dem,Dem,0.0
2017,4474300,warwick,1.0,1.0,1.0,Dem,Dem,0.0
2018,4474300,warwick,1.0,1.0,1.0,Dem,Dem,0.0
2019,4474300,warwick,1.0,1.0,1.0,Dem,Dem,0.0
2020,4474300,warwick,1.0,1.0,1.0,Dem,Dem,0.0
2021,4474300,warwick,1.0,1.0,1.0,Dem,Dem,0.0
2022,4474300,warwick,1.0,1.0,1.0,Dem,Dem,0.0
2023,4474300,warwick,1.0,1.0,1.0,Dem,Dem,0.0
2013,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2014,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2015,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2016,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2017,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2018,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2019,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2020,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2021,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2022,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2023,4513330,charleston,0.0,0.0,0.0,Rep,Rep,1.0
2013,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2014,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2015,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2016,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2017,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2018,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2019,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2020,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2021,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2022,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2023,4516000,columbia,0.0,0.0,0.0,Rep,Rep,1.0
2013,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2014,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2015,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2016,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2017,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2018,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2019,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2020,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2021,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2022,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2023,4530850,greenville,0.0,0.0,0.0,Rep,Rep,1.0
2013,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2014,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2015,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2016,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2017,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2018,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2019,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2020,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2021,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2022,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2023,4550875,north charleston,0.0,0.0,0.0,Rep,Rep,1.0
2013,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2014,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2015,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2016,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2017,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2018,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2019,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2020,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2021,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2022,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2023,4652980,rapid city,0.0,0.0,0.0,Rep,Rep,1.0
2013,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2014,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2015,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2016,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2017,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2018,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2019,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2020,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2021,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2022,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2023,4659020,sioux falls,0.0,0.0,0.0,Rep,Rep,1.0
2013,4703440,bartlett,0.0,0.0,0.0,Rep,Rep,1.0
2017,4703440,bartlett,0.0,0.0,0.0,Rep,Rep,1.0
2019,4703440,bartlett,0.0,0.0,0.0,Rep,Rep,1.0
2020,4703440,bartlett,0.0,0.0,0.0,Rep,Rep,1.0
2021,4703440,bartlett,0.0,0.0,0.0,Rep,Rep,1.0
2022,4703440,bartlett,0.0,0.0,0.0,Rep,Rep,1.0
2023,4703440,bartlett,0.0,0.0,0.0,Rep,Rep,1.0
2013,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2014,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2015,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2016,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2017,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2018,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2019,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2020,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2021,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2022,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2023,4714000,chattanooga,0.0,0.0,0.0,Rep,Rep,1.0
2013,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2014,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2015,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2016,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2017,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2018,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2019,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2020,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2021,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2022,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2023,4715160,clarksville,0.0,0.0,0.0,Rep,Rep,1.0
2013,4716420,collierville,0.0,0.0,0.0,Rep,Rep,1.0
2017,4716420,collierville,0.0,0.0,0.0,Rep,Rep,1.0
2019,4716420,collierville,0.0,0.0,0.0,Rep,Rep,1.0
2020,4716420,collierville,0.0,0.0,0.0,Rep,Rep,1.0
2021,4716420,collierville,0.0,0.0,0.0,Rep,Rep,1.0
2022,4716420,collierville,0.0,0.0,0.0,Rep,Rep,1.0
2023,4716420,collierville,0.0,0.0,0.0,Rep,Rep,1.0
2014,4733280,hendersonville,0.0,0.0,0.0,Rep,Rep,1.0
2015,4733280,hendersonville,0.0,0.0,0.0,Rep,Rep,1.0
2016,4733280,hendersonville,0.0,0.0,0.0,Rep,Rep,1.0
2017,4733280,hendersonville,0.0,0.0,0.0,Rep,Rep,1.0
2018,4733280,hendersonville,0.0,0.0,0.0,Rep,Rep,1.0
2019,4733280,hendersonville,0.0,0.0,0.0,Rep,Rep,1.0
2020,4733280,hendersonville,0.0,0.0,0.0,Rep,Rep,1.0
2021,4733280,hendersonville,0.0,0.0,0.0,Rep,Rep,1.0
2022,4733280,hendersonville,0.0,0.0,0.0,Rep,Rep,1.0
2023,4733280,hendersonville,0.0,0.0,0.0,Rep,Rep,1.0
2015,4737640,jackson,0.0,0.0,0.0,Rep,Rep,1.0
2016,4737640,jackson,0.0,0.0,0.0,Rep,Rep,1.0
2017,4737640,jackson,0.0,0.0,0.0,Rep,Rep,1.0
2018,4737640,jackson,0.0,0.0,0.0,Rep,Rep,1.0
2019,4737640,jackson,0.0,0.0,0.0,Rep,Rep,1.0
2020,4737640,jackson,0.0,0.0,0.0,Rep,Rep,1.0
2021,4737640,jackson,0.0,0.0,0.0,Rep,Rep,1.0
2022,4737640,jackson,0.0,0.0,0.0,Rep,Rep,1.0
2023,4737640,jackson,0.0,0.0,0.0,Rep,Rep,1.0
2013,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2014,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2015,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2016,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2017,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2018,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2019,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2020,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2021,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2022,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2023,4740000,knoxville,0.0,0.0,0.0,Rep,Rep,1.0
2013,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2014,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2015,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2016,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2017,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2018,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2019,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2020,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2021,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2022,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2023,4748000,memphis,0.0,0.0,0.0,Rep,Rep,1.0
2013,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2014,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2015,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2016,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2017,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2018,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2019,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2020,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2021,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2022,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2023,4751560,murfreesboro,0.0,0.0,0.0,Rep,Rep,1.0
2013,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2014,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2015,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2016,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2017,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2018,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2019,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2020,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2021,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2022,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2023,4752006,nashville-davidson county,0.0,0.0,0.0,Rep,Rep,1.0
2013,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2014,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2015,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2016,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2017,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2018,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2019,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2020,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2021,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2022,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2023,4801000,abilene,0.0,0.0,0.0,Rep,Rep,1.0
2013,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2014,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2015,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2016,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2017,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2018,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2019,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2020,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2021,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2022,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2023,4801924,allen,0.0,0.0,0.0,Rep,Rep,1.0
2013,4803000,amarillo,0.0,0.0,0.0,Rep,Rep,1.0
2014,4803000,amarillo,0.0,0.0,0.0,Rep,Rep,1.0
2015,4803000,amarillo,0.0,0.0,0.0,Rep,Rep,1.0
2017,4803000,amarillo,0.0,0.0,0.0,Rep,Rep,1.0
2018,4803000,amarillo,0.0,0.0,0.0,Rep,Rep,1.0
2019,4803000,amarillo,0.0,0.0,0.0,Rep,Rep,1.0
2020,4803000,amarillo,0.0,0.0,0.0,Rep,Rep,1.0
2021,4803000,amarillo,0.0,0.0,0.0,Rep,Rep,1.0
2022,4803000,amarillo,0.0,0.0,0.0,Rep,Rep,1.0
2023,4803000,amarillo,0.0,0.0,0.0,Rep,Rep,1.0
2013,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2014,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2015,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2016,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2017,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2018,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2019,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2020,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2021,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2022,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2023,4804000,arlington,0.0,0.0,0.0,Rep,Rep,1.0
2013,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2014,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2015,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2016,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2017,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2018,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2019,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2020,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2021,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2022,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2023,4805000,austin,0.0,0.0,0.0,Rep,Rep,1.0
2013,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2014,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2015,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2016,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2017,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2018,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2019,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2020,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2021,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2022,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2023,4806128,baytown,0.0,0.0,0.0,Rep,Rep,1.0
2013,4807000,beaumont,0.0,0.0,0.0,Rep,Rep,1.0
2014,4807000,beaumont,0.0,0.0,0.0,Rep,Rep,1.0
2015,4807000,beaumont,0.0,0.0,0.0,Rep,Rep,1.0
2016,4807000,beaumont,0.0,0.0,0.0,Rep,Rep,1.0
2017,4807000,beaumont,0.0,0.0,0.0,Rep,Rep,1.0
