fips,geo_name,state_abb,year,mayor_name,mayor_pid,prob_democrat,prob_republican,election_year,election_type,source,mayor_pid_raw
455000,phoenix,AZ,2016,greg stanton,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
455000,phoenix,AZ,2017,greg stanton,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
455000,phoenix,AZ,2018,greg stanton,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
455000,phoenix,AZ,2019,thelda williams,R,0.0,1.0,2018.0,appointed,harvard_dataverse,R
455000,phoenix,AZ,2020,daniel valenzuela,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
455000,phoenix,AZ,2021,kate gallego,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
455000,phoenix,AZ,2022,kate gallego,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
455000,phoenix,AZ,2023,kate gallego,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
455000,phoenix,AZ,2024,kate gallego,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
455000,phoenix,AZ,2025,kate gallego,D,1.0,0.0,2024.0,elected,additional_candidates,D
465000,scottsdale,AZ,2010,w 'jim' lane,R,0.17,0.83,2008.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2011,w 'jim' lane,R,0.17,0.83,2008.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2012,w 'jim' lane,R,0.17,0.83,2008.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2013,w 'jim' lane,R,0.17,0.83,2012.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2014,w 'jim' lane,R,0.17,0.83,2012.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2015,w 'jim' lane,R,0.17,0.83,2012.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2016,w 'jim' lane,R,0.17,0.83,2012.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2017,w 'jim' lane,R,0.17,0.83,2016.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2018,w 'jim' lane,R,0.17,0.83,2016.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2019,w 'jim' lane,R,0.17,0.83,2016.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2020,w 'jim' lane,R,0.17,0.83,2016.0,elected,harvard_dataverse,R
465000,scottsdale,AZ,2021,david ortega,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
465000,scottsdale,AZ,2022,david ortega,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
465000,scottsdale,AZ,2023,david ortega,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
465000,scottsdale,AZ,2024,david ortega,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
465000,scottsdale,AZ,2025,lisa borowsky,R,0.0,1.0,2024.0,elected,additional_candidates,R
471510,surprise,AZ,2010,lyn truitt,R,0.0,1.0,2007.0,elected,harvard_dataverse,R
471510,surprise,AZ,2011,lyn truitt,R,0.0,1.0,2007.0,elected,harvard_dataverse,R
471510,surprise,AZ,2012,sharon wolcott,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
471510,surprise,AZ,2013,sharon wolcott,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
471510,surprise,AZ,2014,sharon wolcott,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
471510,surprise,AZ,2015,sharon wolcott,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
471510,surprise,AZ,2016,sharon wolcott,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
471510,surprise,AZ,2017,sharon wolcott,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
471510,surprise,AZ,2018,sharon wolcott,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
471510,surprise,AZ,2019,skip hall,R,0.0,1.0,2018.0,appointed,additional_candidates,R
471510,surprise,AZ,2020,skip hall,R,0.0,1.0,2018.0,appointed,additional_candidates,R
471510,surprise,AZ,2021,skip hall,R,0.05,0.95,2020.0,elected,harvard_dataverse,R
471510,surprise,AZ,2022,skip hall,R,0.05,0.95,2020.0,elected,harvard_dataverse,R
471510,surprise,AZ,2023,skip hall,R,0.05,0.95,2020.0,elected,harvard_dataverse,R
471510,surprise,AZ,2024,skip hall,R,0.05,0.95,2020.0,elected,harvard_dataverse,R
471510,surprise,AZ,2025,kevin sartor,R,0.0,1.0,2024.0,elected,additional_candidates,R
473000,tempe,AZ,2010,hugh hallman,R,0.0,1.0,2008.0,elected,harvard_dataverse,R
473000,tempe,AZ,2011,hugh hallman,R,0.0,1.0,2008.0,elected,harvard_dataverse,R
473000,tempe,AZ,2012,hugh hallman,R,0.0,1.0,2008.0,elected,harvard_dataverse,R
473000,tempe,AZ,2013,mark mitchell,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
473000,tempe,AZ,2014,mark mitchell,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
473000,tempe,AZ,2015,mark mitchell,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
473000,tempe,AZ,2016,mark mitchell,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
473000,tempe,AZ,2017,mark mitchell,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
473000,tempe,AZ,2018,mark mitchell,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
473000,tempe,AZ,2019,mark mitchell,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
473000,tempe,AZ,2020,mark mitchell,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
473000,tempe,AZ,2021,corey donald woods,D,0.95,0.05,2020.0,elected,harvard_dataverse,D
473000,tempe,AZ,2022,corey donald woods,D,0.95,0.05,2020.0,elected,harvard_dataverse,D
473000,tempe,AZ,2023,corey donald woods,D,0.95,0.05,2020.0,elected,harvard_dataverse,D
473000,tempe,AZ,2024,corey donald woods,D,0.95,0.05,2020.0,elected,harvard_dataverse,D
473000,tempe,AZ,2025,corey woods,D,1.0,0.0,2024.0,unopposed,additional_candidates,D
477000,tucson,AZ,2010,bob walkup,R,0.0,1.0,2007.0,elected,harvard_dataverse,R
477000,tucson,AZ,2011,bob walkup,R,0.0,1.0,2007.0,elected,harvard_dataverse,R
477000,tucson,AZ,2012,jonathan rothschild,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
477000,tucson,AZ,2013,jonathan rothschild,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
477000,tucson,AZ,2014,jonathan rothschild,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
477000,tucson,AZ,2015,jonathan rothschild,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
477000,tucson,AZ,2016,jonathan rothschild,D,1.0,0.0,2015.0,unopposed,harvard_dataverse,D
477000,tucson,AZ,2017,jonathan rothschild,D,1.0,0.0,2015.0,unopposed,harvard_dataverse,D
477000,tucson,AZ,2018,jonathan rothschild,D,1.0,0.0,2015.0,unopposed,harvard_dataverse,D
477000,tucson,AZ,2019,jonathan rothschild,D,1.0,0.0,2015.0,unopposed,harvard_dataverse,D
477000,tucson,AZ,2020,regina romero,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
477000,tucson,AZ,2021,regina romero,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
477000,tucson,AZ,2022,regina romero,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
477000,tucson,AZ,2023,regina romero,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
477000,tucson,AZ,2024,regina romero,D,1.0,0.0,2023.0,elected,additional_candidates,D
477000,tucson,AZ,2025,regina romero,D,1.0,0.0,2023.0,elected,additional_candidates,D
485540,yuma,AZ,2010,alan krieger,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
485540,yuma,AZ,2011,alan krieger,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
485540,yuma,AZ,2012,alan krieger,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
485540,yuma,AZ,2013,alan krieger,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
485540,yuma,AZ,2014,douglas nicholls,R,0.01,0.99,2013.0,elected,harvard_dataverse,R
485540,yuma,AZ,2015,douglas nicholls,R,0.01,0.99,2013.0,elected,harvard_dataverse,R
485540,yuma,AZ,2016,douglas nicholls,R,0.01,0.99,2013.0,elected,harvard_dataverse,R
485540,yuma,AZ,2017,douglas nicholls,R,0.01,0.99,2013.0,elected,harvard_dataverse,R
485540,yuma,AZ,2018,douglas nicholls,R,0.01,0.99,2017.0,unopposed,harvard_dataverse,R
485540,yuma,AZ,2019,douglas nicholls,R,0.01,0.99,2017.0,unopposed,harvard_dataverse,R
485540,yuma,AZ,2020,douglas nicholls,R,0.01,0.99,2017.0,unopposed,harvard_dataverse,R
485540,yuma,AZ,2021,douglas nicholls,R,0.01,0.99,2017.0,unopposed,harvard_dataverse,R
485540,yuma,AZ,2022,douglas nicholls,R,0.01,0.99,2017.0,unopposed,harvard_dataverse,R
485540,yuma,AZ,2023,douglas nicholls,R,0.01,0.99,2022.0,elected,additional_candidates,R
485540,yuma,AZ,2024,douglas nicholls,R,0.01,0.99,2022.0,elected,additional_candidates,R
485540,yuma,AZ,2025,douglas nicholls,R,0.01,0.99,2022.0,elected,additional_candidates,R
523290,fayetteville,AR,2010,lioneld jordan,D,0.92,0.08,2008.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2011,lioneld jordan,D,0.92,0.08,2008.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2012,lioneld jordan,D,0.92,0.08,2008.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2013,lioneld jordan,D,0.92,0.08,2012.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2014,lioneld jordan,D,0.92,0.08,2012.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2015,lioneld jordan,D,0.92,0.08,2012.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2016,lioneld jordan,D,0.92,0.08,2012.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2017,lioneld jordan,D,0.92,0.08,2016.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2018,lioneld jordan,D,0.92,0.08,2016.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2019,lioneld jordan,D,0.92,0.08,2016.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2020,lioneld jordan,D,0.92,0.08,2016.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2021,lioneld jordan,D,0.92,0.08,2020.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2022,lioneld jordan,D,0.92,0.08,2020.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2023,lioneld jordan,D,0.92,0.08,2020.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2024,lioneld jordan,D,0.92,0.08,2020.0,elected,harvard_dataverse,D
523290,fayetteville,AR,2025,lioneld jordan,D,0.92,0.08,2020.0,elected,harvard_dataverse,D
535710,jonesboro,AR,2010,harold perrin,R,0.0,1.0,2008.0,elected,candidates_master,R
535710,jonesboro,AR,2011,harold perrin,R,0.0,1.0,2008.0,elected,candidates_master,R
535710,jonesboro,AR,2012,harold perrin,R,0.0,1.0,2008.0,elected,candidates_master,R
535710,jonesboro,AR,2013,harold perrin,R,0.0,1.0,2012.0,elected,candidates_master,R
535710,jonesboro,AR,2014,harold perrin,R,0.0,1.0,2012.0,elected,candidates_master,R
535710,jonesboro,AR,2015,harold perrin,R,0.0,1.0,2012.0,elected,candidates_master,R
535710,jonesboro,AR,2016,harold perrin,R,0.0,1.0,2012.0,elected,candidates_master,R
535710,jonesboro,AR,2017,harold perrin¬†,R,0.17,0.83,2016.0,elected,harvard_dataverse,R
535710,jonesboro,AR,2018,harold perrin¬†,R,0.17,0.83,2016.0,elected,harvard_dataverse,R
535710,jonesboro,AR,2019,harold perrin¬†,R,0.17,0.83,2016.0,elected,harvard_dataverse,R
535710,jonesboro,AR,2020,harold perrin¬†,R,0.17,0.83,2016.0,elected,harvard_dataverse,R
535710,jonesboro,AR,2021,harold copenhaver,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
535710,jonesboro,AR,2022,harold copenhaver,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
535710,jonesboro,AR,2023,harold copenhaver,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
535710,jonesboro,AR,2024,harold copenhaver,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
535710,jonesboro,AR,2025,harold copenhaver,D,1.0,0.0,2024.0,elected,additional_candidates,D
541000,little rock,AR,2010,mark stodola,D,1.0,0.0,2006.0,elected,harvard_dataverse,D
541000,little rock,AR,2011,mark stodola,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
541000,little rock,AR,2012,mark stodola,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
541000,little rock,AR,2013,mark stodola,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
541000,little rock,AR,2014,mark stodola,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
541000,little rock,AR,2015,mark stodola,D,1.0,0.0,2014.0,unopposed,harvard_dataverse,D
541000,little rock,AR,2016,mark stodola,D,1.0,0.0,2014.0,unopposed,harvard_dataverse,D
541000,little rock,AR,2017,mark stodola,D,1.0,0.0,2014.0,unopposed,harvard_dataverse,D
541000,little rock,AR,2018,mark stodola,D,1.0,0.0,2014.0,unopposed,harvard_dataverse,D
541000,little rock,AR,2019,frank scott,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
541000,little rock,AR,2020,frank scott,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
541000,little rock,AR,2021,frank scott,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
541000,little rock,AR,2022,frank scott,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
541000,little rock,AR,2023,frank scott jr.,D,1.0,0.0,2022.0,elected,additional_candidates,D
541000,little rock,AR,2024,frank scott jr.,D,1.0,0.0,2022.0,elected,additional_candidates,D
541000,little rock,AR,2025,frank scott jr.,D,1.0,0.0,2022.0,elected,additional_candidates,D
550450,north little rock,AR,2010,patrick henry hays,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
550450,north little rock,AR,2011,patrick henry hays,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
550450,north little rock,AR,2012,patrick henry hays,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
550450,north little rock,AR,2013,joe smith,D,0.68,0.32,2012.0,elected,harvard_dataverse,D
550450,north little rock,AR,2014,joe smith,D,0.68,0.32,2012.0,elected,harvard_dataverse,D
550450,north little rock,AR,2015,joe smith,D,0.68,0.32,2012.0,elected,harvard_dataverse,D
550450,north little rock,AR,2016,joe smith,D,0.68,0.32,2012.0,elected,harvard_dataverse,D
550450,north little rock,AR,2017,joe smith,D,0.68,0.32,2016.0,unopposed,harvard_dataverse,D
550450,north little rock,AR,2018,joe smith,D,0.68,0.32,2016.0,unopposed,harvard_dataverse,D
550450,north little rock,AR,2019,joe smith,D,0.68,0.32,2016.0,unopposed,harvard_dataverse,D
550450,north little rock,AR,2020,joe smith,D,0.68,0.32,2016.0,unopposed,harvard_dataverse,D
550450,north little rock,AR,2021,terry hartwick,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
550450,north little rock,AR,2022,terry hartwick,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
550450,north little rock,AR,2023,terry hartwick,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
550450,north little rock,AR,2024,terry hartwick,D,1.0,0.0,2020.0,elected,harvard_dataverse,D
550450,north little rock,AR,2025,terry hartwick,D,1.0,0.0,2024.0,elected,additional_candidates,D
560410,rogers,AR,2010,stephen womack,R,0.0,1.0,2008.0,elected,candidates_master,R
560410,rogers,AR,2011,stephen womack,R,0.0,1.0,2008.0,elected,candidates_master,R
560410,rogers,AR,2012,greg hines,R,0.0,1.0,2011.0,elected,candidates_master,R
560410,rogers,AR,2013,greg hines,R,0.0,1.0,2011.0,elected,candidates_master,R
560410,rogers,AR,2014,greg hines,R,0.0,1.0,2011.0,elected,candidates_master,R
560410,rogers,AR,2015,greg hines,R,0.0,1.0,2011.0,elected,candidates_master,R
560410,rogers,AR,2016,greg hines,R,0.0,1.0,2011.0,elected,candidates_master,R
560410,rogers,AR,2017,greg hines,R,0.0,1.0,2016.0,elected,candidates_master,R
560410,rogers,AR,2018,greg hines,R,0.0,1.0,2016.0,elected,candidates_master,R
560410,rogers,AR,2019,greg hines,R,0.0,1.0,2016.0,elected,candidates_master,R
560410,rogers,AR,2020,greg hines,R,0.0,1.0,2016.0,elected,candidates_master,R
560410,rogers,AR,2021,greg hines,R,0.0,1.0,2016.0,elected,candidates_master,R
560410,rogers,AR,2022,greg hines,R,0.0,1.0,2021.0,elected,candidates_master,R
560410,rogers,AR,2023,greg hines,R,0.0,1.0,2021.0,elected,candidates_master,R
560410,rogers,AR,2024,greg hines,R,0.0,1.0,2021.0,elected,candidates_master,R
560410,rogers,AR,2025,greg hines,R,0.0,1.0,2021.0,elected,candidates_master,R
600562,alameda,CA,2010,kenneth kahn,D,0.92,0.08,2006.0,unopposed,harvard_dataverse,D
600562,alameda,CA,2011,marie gilmore,D,0.83,0.17,2010.0,elected,harvard_dataverse,D
600562,alameda,CA,2012,marie gilmore,D,0.83,0.17,2010.0,elected,harvard_dataverse,D
600562,alameda,CA,2013,marie gilmore,D,0.83,0.17,2010.0,elected,harvard_dataverse,D
600562,alameda,CA,2014,marie gilmore,D,0.83,0.17,2010.0,elected,harvard_dataverse,D
600562,alameda,CA,2015,trish spencer,D,0.8,0.15,2014.0,elected,harvard_dataverse,D
600562,alameda,CA,2016,trish spencer,D,0.8,0.15,2014.0,elected,harvard_dataverse,D
600562,alameda,CA,2017,trish spencer,D,0.8,0.15,2014.0,elected,harvard_dataverse,D
600562,alameda,CA,2018,trish spencer,D,0.8,0.15,2014.0,elected,harvard_dataverse,D
600562,alameda,CA,2019,marilyn ezzy ashcraft,D,0.78,0.22,2018.0,elected,harvard_dataverse,D
600562,alameda,CA,2020,marilyn ezzy ashcraft,D,0.78,0.22,2018.0,elected,harvard_dataverse,D
600562,alameda,CA,2021,marilyn ezzy ashcraft,D,0.78,0.22,2018.0,elected,harvard_dataverse,D
600562,alameda,CA,2022,marilyn ezzy ashcraft,D,0.78,0.22,2018.0,elected,harvard_dataverse,D
600562,alameda,CA,2023,marilyn ezzy ashcraft,D,0.78,0.22,2022.0,elected,additional_candidates,D
600562,alameda,CA,2024,marilyn ezzy ashcraft,D,0.78,0.22,2022.0,elected,additional_candidates,D
600562,alameda,CA,2025,marilyn ezzy ashcraft,D,0.78,0.22,2022.0,elected,additional_candidates,D
602000,anaheim,CA,2010,curt pringle,R,0.0,1.0,2006.0,elected,harvard_dataverse,R
602000,anaheim,CA,2011,tom tait,R,0.0,1.0,2010.0,elected,harvard_dataheim,R
602000,anaheim,CA,2012,tom tait,R,0.0,1.0,2010.0,elected,harvard_dataheim,R
602000,anaheim,CA,2013,tom tait,R,0.0,1.0,2010.0,elected,harvard_dataheim,R
602000,anaheim,CA,2014,tom tait,R,0.0,1.0,2010.0,elected,harvard_dataheim,R
602000,anaheim,CA,2015,tom tait,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
602000,anaheim,CA,2016,tom tait,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
602000,anaheim,CA,2017,tom tait,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
602000,anaheim,CA,2018,tom tait,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
602000,anaheim,CA,2019,harry sidhu,R,0.0,1.0,2018.0,elected,harvard_dataverse,R
602000,anaheim,CA,2020,harry sidhu,R,0.0,1.0,2018.0,elected,harvard_dataverse,R
602000,anaheim,CA,2021,harry sidhu,R,0.0,1.0,2018.0,elected,harvard_dataverse,R
602000,anaheim,CA,2022,harry sidhu,R,0.0,1.0,2018.0,elected,harvard_dataverse,R
602000,anaheim,CA,2023,ashleigh aitken,D,1.0,0.0,2022.0,elected,additional_candidates,D
602000,anaheim,CA,2024,ashleigh aitken,D,1.0,0.0,2022.0,elected,additional_candidates,D
602000,anaheim,CA,2025,ashleigh aitken,D,1.0,0.0,2022.0,elected,additional_candidates,D
602252,antioch,CA,2010,"james ""jim"" davis",R,0.0,1.0,2008.0,elected,harvard_dataverse,R
602252,antioch,CA,2011,"james ""jim"" davis",R,0.0,1.0,2008.0,elected,harvard_dataverse,R
602252,antioch,CA,2012,"james ""jim"" davis",R,0.0,1.0,2008.0,elected,harvard_dataverse,R
602252,antioch,CA,2013,wade harper,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
602252,antioch,CA,2014,wade harper,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
602252,antioch,CA,2015,wade harper,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
602252,antioch,CA,2016,wade harper,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
602252,antioch,CA,2017,sean wright,R,0.0,1.0,2016.0,elected,harvard_dataverse,R
602252,antioch,CA,2018,sean wright,R,0.0,1.0,2016.0,elected,harvard_dataverse,R
602252,antioch,CA,2019,sean wright,R,0.0,1.0,2016.0,elected,harvard_dataverse,R
602252,antioch,CA,2020,sean wright,R,0.0,1.0,2016.0,elected,harvard_dataverse,R
602252,antioch,CA,2021,lamar a. thorpe,D,0.92,0.08,2020.0,elected,harvard_dataverse,D
602252,antioch,CA,2022,lamar a. thorpe,D,0.92,0.08,2020.0,elected,harvard_dataverse,D
602252,antioch,CA,2023,lamar a. thorpe,D,0.92,0.08,2020.0,elected,harvard_dataverse,D
602252,antioch,CA,2024,lamar a. thorpe,D,0.92,0.08,2020.0,elected,harvard_dataverse,D
602252,antioch,CA,2025,ron bernal,I,0.0,1.0,2024.0,elected,additional_candidates,I
603526,bakersfield,CA,2010,harvey hall,R,0.48,0.52,2008.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2011,harvey hall,R,0.48,0.52,2008.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2012,harvey hall,R,0.48,0.52,2008.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2013,harvey hall,R,0.48,0.52,2012.0,unopposed,harvard_dataverse,R
603526,bakersfield,CA,2014,harvey hall,R,0.48,0.52,2012.0,unopposed,harvard_dataverse,R
603526,bakersfield,CA,2015,harvey hall,R,0.48,0.52,2012.0,unopposed,harvard_dataverse,R
603526,bakersfield,CA,2016,harvey hall,R,0.48,0.52,2012.0,unopposed,harvard_dataverse,R
603526,bakersfield,CA,2017,karen goh,R,0.0,1.0,2016.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2018,karen goh,R,0.0,1.0,2016.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2019,karen goh,R,0.0,1.0,2016.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2020,karen goh,R,0.0,1.0,2016.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2021,karen goh,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2022,karen goh,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2023,karen goh,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2024,karen goh,R,0.0,1.0,2020.0,elected,harvard_dataverse,R
603526,bakersfield,CA,2025,karen goh,R,0.0,1.0,2024.0,elected,additional_candidates,R
603666,baldwin park,CA,2010,manuel lozano,D,0.99,0.01,2009.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2011,manuel lozano,D,0.99,0.01,2009.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2012,manuel lozano,D,0.99,0.01,2011.0,unopposed,harvard_dataverse,D
603666,baldwin park,CA,2013,manuel lozano,D,0.99,0.01,2011.0,unopposed,harvard_dataverse,D
603666,baldwin park,CA,2014,manuel lozano,D,0.99,0.01,2013.0,unopposed,harvard_dataverse,D
603666,baldwin park,CA,2015,manuel lozano,D,0.99,0.01,2013.0,unopposed,harvard_dataverse,D
603666,baldwin park,CA,2016,manuel lozano,D,0.99,0.01,2015.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2017,manuel lozano,D,0.99,0.01,2015.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2018,manuel lozano,D,0.99,0.01,2015.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2019,manuel lozano,D,0.99,0.01,2018.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2020,manuel lozano,D,0.99,0.01,2018.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2021,emmanuel j. estrada,D,0.8,0.2,2020.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2022,emmanuel j. estrada,D,0.8,0.2,2020.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2023,emmanuel j. estrada,D,0.8,0.2,2020.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2024,emmanuel j. estrada,D,0.8,0.2,2020.0,elected,harvard_dataverse,D
603666,baldwin park,CA,2025,emmanuel j. estrada,D,0.8,0.2,2020.0,elected,harvard_dataverse,D
606000,berkeley,CA,2010,tom bates,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
