CUSIP,Issuer_Name,Issue_Date,primary_prospectus,bloomberg_self_reported_green,bloomberg_industry,federally_compelled,state_compelled_substantive,state_legal_compelled,voter_compelled,n_state_compulsion_hits,kw_calgreen,kw_title_24,kw_energy_code,kw_leed_required,kw_energy_star,kw_ashrae,kw_sb_32,kw_ab_32,kw_cap_and_trade,kw_state_ghg_target,kw_rps,kw_renewable_mandate,kw_clean_energy_mandate,kw_executive_order,kw_state_statute,kw_state_law_required,kw_voter_approved,kw_measure_prop,kw_rate_covenant,kw_seismic_retrofit,kw_unsafe_building,kw_required_by_law,kw_statutory_mandate
04780MT58,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
04780MT82,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
04780MT90,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
04780MU64,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
04780MS59,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
04780MS67,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
04780MS75,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
04780MS83,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
04780MT74,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
04780MU72,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
04780MU80,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,Yes,Airport,0,1,0,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
86139QAT2,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,--,Water/Sewer,0,1,0,1,89,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,72,10,0,0,0,0
86139QAU9,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,--,Water/Sewer,0,1,0,1,89,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,72,10,0,0,0,0
86139QAV7,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,--,Water/Sewer,0,1,0,1,89,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,72,10,0,0,0,0
86139QAW5,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,--,Water/Sewer,0,1,0,1,89,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,72,10,0,0,0,0
86139QAX3,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,--,Water/Sewer,0,1,0,1,89,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,72,10,0,0,0,0
55844RA79,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RA87,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RA95,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RB29,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RB37,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RB45,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RB52,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RB60,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RB78,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RB86,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RB94,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RC28,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RC36,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RC44,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55844RC93,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,Yes,General Obligation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793071WS6,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071WU1,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071WV9,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071WX5,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071WZ0,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071XB2,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071XC0,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071XE6,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071XG1,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071WQ0,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071WR8,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071WT4,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071WW7,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071WY3,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071XA4,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071XF3,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071XJ5,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071XK2,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071XH9,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
793071XD8,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,Yes,Water/Sewer,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0
960686DK6,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686EQ2,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686ED1,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686EK5,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686EH2,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
544552D82,Port of Los Angeles,2024-08-01,P21846946-P21414886-P21857793,--,Ports/Marina,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,10,0,0,0,0
960686DM2,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DN0,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DR1,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DW0,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686EF6,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DL4,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DP5,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DQ3,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DS9,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DU4,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DV2,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DZ3,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686EA7,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686EE9,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686EG4,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
544552C91,Port of Los Angeles,2024-09-25,P21846946-P21414886-P21857793,--,Ports/Marina,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,10,0,0,0,0
544552E24,Port of Los Angeles,2024-09-25,P21846946-P21414886-P21857793,--,Ports/Marina,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,10,0,0,0,0
960686EC3,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
544552D25,Port of Los Angeles,2024-09-25,P21846946-P21414886-P21857793,--,Ports/Marina,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,10,0,0,0,0
960686DT7,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686DY6,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
960686EB5,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
544552C83,Port of Los Angeles,2024-09-25,P21846946-P21414886-P21857793,--,Ports/Marina,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,10,0,0,0,0
544552D90,Port of Los Angeles,2024-09-25,P21846946-P21414886-P21857793,--,Ports/Marina,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,10,0,0,0,0
960686DX8,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,--,Water/Sewer,0,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,1,0
686513AW2,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AX0,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AD4,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AQ5,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513BA9,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513BD3,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513BF8,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AL6,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AZ5,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AE2,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AK8,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AN2,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513BB7,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513BC5,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AA0,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AB8,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AF9,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AG7,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AJ1,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AV4,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513BE1,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AH5,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AR3,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AY8,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AC6,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AM4,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AS1,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AT9,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AP7,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
686513AU6,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,--,Water/Sewer,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
5444452G3,City of Los Angeles Department of Airports,2025-08-03,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
5444452H1,City of Los Angeles Department of Airports,,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
5444452J7,City of Los Angeles Department of Airports,,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
5444452L2,City of Los Angeles Department of Airports,,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
5444452M0,City of Los Angeles Department of Airports,2025-01-27,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
5444452P3,City of Los Angeles Department of Airports,,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
5444452Q1,City of Los Angeles Department of Airports,2025-11-07,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
5444452T5,City of Los Angeles Department of Airports,2025-04-27,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
5444452U2,City of Los Angeles Department of Airports,,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
5444452W8,City of Los Angeles Department of Airports,,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
5444452Y4,City of Los Angeles Department of Airports,,P11836470-P11407478-P11849595,Yes,,0,1,0,1,76,3,1,0,2,0,0,1,13,6,0,0,0,0,1,0,0,1,3,45,0,0,0,0
