CUSIP,Issuer_Name,Issue_Date,Self_reported_Green,Amt_Issued,State,n_prospectuses,match_kind,prospectus_files
71779QBE1,Philadelphia Authority for Industrial Development,2018-04-26,Yes,355000.0,PA,1,full,ES1143102-ES894276-ES1295551
71779QBG6,Philadelphia Authority for Industrial Development,2018-04-26,Yes,395000.0,PA,1,full,ES1143102-ES894276-ES1295551
59225CAB4,Metropolitan Pier & Exposition Authority,2019-05-08,--,630000.0,IL,0,,
59225CAA6,Metropolitan Pier & Exposition Authority,2019-05-08,--,530000.0,IL,0,,
59225CAC2,Metropolitan Pier & Exposition Authority,2019-05-08,--,735000.0,IL,0,,
851103SP7,City of Springfield OH,2019-03-27,Yes,150000.0,OH,1,prefix+suffix,ER1205814-ER944110-ER1345157
851103SQ5,City of Springfield OH,2019-03-27,Yes,225000.0,OH,1,prefix+suffix,ER1205814-ER944110-ER1345157
851103SR3,City of Springfield OH,2019-03-27,Yes,235000.0,OH,1,prefix+suffix,ER1205814-ER944110-ER1345157
851103ST9,City of Springfield OH,2019-03-27,Yes,250000.0,OH,1,prefix+suffix,ER1205814-ER944110-ER1345157
851103SU6,City of Springfield OH,2019-03-27,Yes,265000.0,OH,1,prefix+suffix,ER1205814-ER944110-ER1345157
875143AE9,City of Tampa FL,2018-04-26,Yes,1770000.0,FL,1,full,ES1137721-ES890247-ES1291554
875143AB5,City of Tampa FL,2018-04-26,Yes,1530000.0,FL,1,full,ES1137721-ES890247-ES1291554
875143AA7,City of Tampa FL,2018-04-26,Yes,1400000.0,FL,1,full,ES1137721-ES890247-ES1291554
875143AC3,City of Tampa FL,2018-04-26,Yes,1605000.0,FL,1,full,ES1137721-ES890247-ES1291554
875143AD1,City of Tampa FL,2018-04-26,Yes,1685000.0,FL,1,full,ES1137721-ES890247-ES1291554
851103SS1,City of Springfield OH,2019-03-27,Yes,245000.0,OH,1,prefix+suffix,ER1205814-ER944110-ER1345157
875143AF6,City of Tampa FL,2018-04-26,Yes,1860000.0,FL,1,full,ES1137721-ES890247-ES1291554
797646W93,City & County of San Francisco CA,2018-04-03,--,30225000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646X27,City & County of San Francisco CA,2018-04-03,--,1630000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646X35,City & County of San Francisco CA,2018-04-03,--,1710000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646X43,City & County of San Francisco CA,2018-04-03,--,1800000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646X50,City & County of San Francisco CA,2018-04-03,--,1885000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646X68,City & County of San Francisco CA,2018-04-03,--,1980000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646X76,City & County of San Francisco CA,2018-04-03,--,2080000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646X84,City & County of San Francisco CA,2018-04-03,--,2185000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646X92,City & County of San Francisco CA,2018-04-03,--,2295000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Y26,City & County of San Francisco CA,2018-04-03,--,2410000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Y34,City & County of San Francisco CA,2018-04-03,--,2480000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Y42,City & County of San Francisco CA,2018-04-03,--,2555000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Y59,City & County of San Francisco CA,2018-04-03,--,2630000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Y67,City & County of San Francisco CA,2018-04-03,--,2710000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Y75,City & County of San Francisco CA,2018-04-03,--,2790000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Y83,City & County of San Francisco CA,2018-04-03,--,2875000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Y91,City & County of San Francisco CA,2018-04-03,--,2970000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Z25,City & County of San Francisco CA,2018-04-03,--,3065000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Z33,City & County of San Francisco CA,2018-04-03,--,3165000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
797646Z41,City & County of San Francisco CA,2018-04-03,--,3270000.0,CA,1,prefix+suffix,ES1133203-ES886786-ES1288177
79765DY53,City & County of San Francisco CA,2019-10-23,Yes,2110000.0,CA,1,prefix+suffix,ES1312722-ES1025651-ES1427554
79765DY61,City & County of San Francisco CA,2019-10-23,Yes,2215000.0,CA,1,prefix+suffix,ES1312722-ES1025651-ES1427554
79765DY79,City & County of San Francisco CA,2019-10-23,Yes,2940000.0,CA,1,prefix+suffix,ES1312722-ES1025651-ES1427554
79765DY87,City & County of San Francisco CA,2019-10-23,Yes,3730000.0,CA,1,prefix+suffix,ES1312722-ES1025651-ES1427554
79768HEA2,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,Yes,7715000.0,CA,2,prefix+suffix,ES1184461-ES925614-ES1326629;P21853260-ES925634-ES1326652
79768HEC8,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,Yes,6580000.0,CA,2,prefix+suffix,ES1184461-ES925614-ES1326629;P21853260-ES925634-ES1326652
79772ECA5,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,Yes,2100000.0,CA,1,prefix+suffix,ER1196139-ER936152-ER1337167
79772ECD9,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,Yes,1255000.0,CA,1,prefix+suffix,ER1196139-ER936152-ER1337167
79768HDZ8,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,Yes,179145000.0,CA,3,full;prefix+suffix,ES1184461-ES925614-ES1326629;P21695700-P21303909-P21735102;P21853260-ES925634-ES1326652
79768HEB0,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,Yes,7160000.0,CA,2,prefix+suffix,ES1184461-ES925614-ES1326629;P21853260-ES925634-ES1326652
79772ECC1,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,Yes,1080000.0,CA,1,prefix+suffix,ER1196139-ER936152-ER1337167
79772ECF4,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,Yes,1640000.0,CA,1,prefix+suffix,ER1196139-ER936152-ER1337167
79772ECB3,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,Yes,900000.0,CA,1,prefix+suffix,ER1196139-ER936152-ER1337167
79772ECE7,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,Yes,1440000.0,CA,4,prefix+split_suffix;prefix+suffix,EP1028838-ES833343-ES1234413;ER1196139-ER936152-ER1337167;P11636214-P11260306-P11685894;P21502980-P21162007-P21576850
861398CF0,Stockton Public Financing Authority,2019-12-05,Yes,560000.0,CA,1,full,ES1328982-ES1036897-ES1439752
861398CE3,Stockton Public Financing Authority,2019-12-05,Yes,545000.0,CA,1,full,ES1328982-ES1036897-ES1439752
861398CG8,Stockton Public Financing Authority,2019-12-05,Yes,570000.0,CA,1,full,ES1328982-ES1036897-ES1439752
861398BM6,Stockton Public Financing Authority,2018-11-20,Yes,5645000.0,CA,1,full,ER1168298-ER913308-ER1313780
861398BP9,Stockton Public Financing Authority,2018-11-20,Yes,5950000.0,CA,1,full,ER1168298-ER913308-ER1313780
861398BL8,Stockton Public Financing Authority,2018-11-20,Yes,5365000.0,CA,1,full,ER1168298-ER913308-ER1313780
861398CD5,Stockton Public Financing Authority,2019-12-05,Yes,540000.0,CA,1,full,ES1328982-ES1036897-ES1439752
861398BJ3,Stockton Public Financing Authority,2018-11-20,Yes,4835000.0,CA,1,full,ER1168298-ER913308-ER1313780
861398BK0,Stockton Public Financing Authority,2018-11-20,Yes,5090000.0,CA,1,full,ER1168298-ER913308-ER1313780
861398BN4,Stockton Public Financing Authority,2018-11-20,Yes,5650000.0,CA,1,full,ER1168298-ER913308-ER1313780
861398CH6,Stockton Public Financing Authority,2019-12-05,Yes,580000.0,CA,1,full,ES1328982-ES1036897-ES1439752
04787CAA2,City of Atlanta GA Water & Wastewater Revenue,2019-01-31,--,11345000.0,GA,1,full,ES1235917-ES965388-ES1366271
094780W25,City of Bloomington MN,2018-12-05,Yes,690000.0,MN,1,prefix+split_suffix,ER1167878-ER912933-ER1313398
094780W33,City of Bloomington MN,2018-12-05,Yes,725000.0,MN,1,prefix+split_suffix,ER1167878-ER912933-ER1313398
094780W74,City of Bloomington MN,2018-12-05,Yes,835000.0,MN,1,prefix+split_suffix,ER1167878-ER912933-ER1313398
094780W90,City of Bloomington MN,2018-12-05,Yes,895000.0,MN,1,prefix+split_suffix,ER1167878-ER912933-ER1313398
094780W82,City of Bloomington MN,2018-12-05,Yes,865000.0,MN,1,prefix+split_suffix,ER1167878-ER912933-ER1313398
094780X24,City of Bloomington MN,2018-12-05,Yes,925000.0,MN,1,prefix+split_suffix,ER1167878-ER912933-ER1313398
094780W58,City of Bloomington MN,2018-12-05,Yes,790000.0,MN,1,prefix+split_suffix,ER1167878-ER912933-ER1313398
094780W66,City of Bloomington MN,2018-12-05,Yes,810000.0,MN,1,prefix+split_suffix,ER1167878-ER912933-ER1313398
254845QD5,District of Columbia Water & Sewer Authority,2019-11-06,Yes,6775000.0,DC,1,full,ES1311861-ES1025042-ES1426916
254845NZ9,District of Columbia Water & Sewer Authority,2018-04-30,Yes,8005000.0,DC,1,full,ES1143696-ES894297-ES1295573
254845PD6,District of Columbia Water & Sewer Authority,2018-04-30,Yes,2660000.0,DC,1,full,ES1143696-ES894297-ES1295573
198502AG1,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,835000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AJ5,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,920000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AL0,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,1015000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AP1,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,1175000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AR7,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,1270000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AS5,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,1320000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AN6,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,1120000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AU0,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,1455000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AV8,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,1530000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AT3,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,1385000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AH9,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,875000.0,SC,1,full,ER1175794-ER919055-ER1319618
198502AW6,City of Columbia SC Stormwater System Revenue,2018-12-19,Yes,6920000.0,SC,1,full,ER1175794-ER919055-ER1319618
249176CQ9,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,2880000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CW6,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,3590000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CZ9,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,4040000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176DE5,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,4775000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CN6,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,2665000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CS5,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,3115000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CU0,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,3330000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CX4,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,3735000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176DA3,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,4205000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CT3,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,3215000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CV8,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,3455000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CY2,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,3885000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176DC9,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,4480000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CM8,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,2535000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176CR7,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,3025000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
249176DF2,Denver Wastewater Management Division Department of Public Works,2018-02-22,--,20790000.0,CO,1,prefix+suffix,ES1103078-ES861962-ES1263095
561076R93,City of Malden MA,2018-11-28,--,450000.0,MA,1,prefix+suffix,ES1213307-ES947485-ES1348269
561076S50,City of Malden MA,2018-11-28,--,450000.0,MA,1,prefix+suffix,ES1213307-ES947485-ES1348269
561076S68,City of Malden MA,2018-11-28,--,445000.0,MA,1,prefix+suffix,ES1213307-ES947485-ES1348269
561076S92,City of Malden MA,2018-11-28,--,445000.0,MA,1,prefix+suffix,ES1213307-ES947485-ES1348269
561076R85,City of Malden MA,2018-11-28,--,450000.0,MA,1,prefix+suffix,ES1213307-ES947485-ES1348269
561076S27,City of Malden MA,2018-11-28,--,450000.0,MA,1,prefix+suffix,ES1213307-ES947485-ES1348269
561076S35,City of Malden MA,2018-11-28,--,450000.0,MA,1,prefix+suffix,ES1213307-ES947485-ES1348269
561076S76,City of Malden MA,2018-11-28,--,445000.0,MA,1,prefix+suffix,ES1213307-ES947485-ES1348269
561076S84,City of Malden MA,2018-11-28,--,445000.0,MA,1,prefix+suffix,ES1213307-ES947485-ES1348269
561076S43,City of Malden MA,2018-11-28,--,450000.0,MA,1,prefix+suffix,ES1213307-ES947485-ES1348269
736564ED3,City of Portland ME General Airport Revenue,2019-12-05,Yes,1905000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564EJ0,City of Portland ME General Airport Revenue,2019-12-05,Yes,3465000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564EL5,City of Portland ME General Airport Revenue,2019-12-05,Yes,3880000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564EP6,City of Portland ME General Airport Revenue,2019-12-05,Yes,4450000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564EQ4,City of Portland ME General Airport Revenue,2019-12-05,Yes,4635000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564ET8,City of Portland ME General Airport Revenue,2019-12-05,Yes,,ME,0,,
736564EU5,City of Portland ME General Airport Revenue,2019-12-05,Yes,,ME,0,,
736564EX9,City of Portland ME General Airport Revenue,2019-12-05,Yes,,ME,0,,
736564EY7,City of Portland ME General Airport Revenue,2019-12-05,Yes,,ME,0,,
736564FA8,City of Portland ME General Airport Revenue,2019-12-05,Yes,,ME,0,,
736564EB7,City of Portland ME General Airport Revenue,2019-12-05,Yes,1745000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564EC5,City of Portland ME General Airport Revenue,2019-12-05,Yes,1825000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564EE1,City of Portland ME General Airport Revenue,2019-12-05,Yes,2040000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564EK7,City of Portland ME General Airport Revenue,2019-12-05,Yes,3665000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564EM3,City of Portland ME General Airport Revenue,2019-12-05,Yes,4065000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564EN1,City of Portland ME General Airport Revenue,2019-12-05,Yes,4255000.0,ME,1,prefix+suffix,ER1272920-ER993617-ER1396484
736564ES0,City of Portland ME General Airport Revenue,2019-12-05,Yes,,ME,0,,
736564EW1,City of Portland ME General Airport Revenue,2019-12-05,Yes,,ME,0,,
736564EZ4,City of Portland ME General Airport Revenue,2019-12-05,Yes,,ME,0,,
736564FB6,City of Portland ME General Airport Revenue,2019-12-05,Yes,,ME,0,,
438687EF8,City & County of Honolulu HI,2018-09-05,Yes,10565000.0,HI,1,prefix+suffix,ES1195945-ER896332-ER1296861
438687EL5,City & County of Honolulu HI,2018-09-05,Yes,12715000.0,HI,1,prefix+suffix,ES1195945-ER896332-ER1296861
438687EH4,City & County of Honolulu HI,2018-09-05,Yes,11350000.0,HI,0,,
438687EE1,City & County of Honolulu HI,2018-09-05,Yes,10210000.0,HI,1,prefix+suffix,ES1195945-ER896332-ER1296861
438687EK7,City & County of Honolulu HI,2018-09-05,Yes,12235000.0,HI,1,prefix+suffix,ES1195945-ER896332-ER1296861
438687ED3,City & County of Honolulu HI,2018-09-05,Yes,9870000.0,HI,2,prefix+split_suffix;prefix+suffix,ES1040822-ES813624-ES1215008;ES1195945-ER896332-ER1296861
438687EJ0,City & County of Honolulu HI,2018-09-05,Yes,11785000.0,HI,1,prefix+suffix,ES1195945-ER896332-ER1296861
438687EP6,City & County of Honolulu HI,2018-09-05,Yes,14300000.0,HI,1,prefix+suffix,ES1195945-ER896332-ER1296861
438687EN1,City & County of Honolulu HI,2018-09-05,Yes,13745000.0,HI,1,prefix+suffix,ES1195945-ER896332-ER1296861
71779QBJ0,Philadelphia Authority for Industrial Development,2018-04-26,Yes,435000.0,PA,1,full,ES1143102-ES894276-ES1295551
71779QBK7,Philadelphia Authority for Industrial Development,2018-04-26,Yes,455000.0,PA,1,full,ES1143102-ES894276-ES1295551
71779QBS0,Philadelphia Authority for Industrial Development,2018-04-26,Yes,1525000.0,PA,1,full,ES1143102-ES894276-ES1295551
71779QBN1,Philadelphia Authority for Industrial Development,2018-04-26,Yes,530000.0,PA,1,full,ES1143102-ES894276-ES1295551
71779QBL5,Philadelphia Authority for Industrial Development,2018-04-26,Yes,480000.0,PA,1,full,ES1143102-ES894276-ES1295551
71779QBP6,Philadelphia Authority for Industrial Development,2018-04-26,Yes,1135000.0,PA,1,full,ES1143102-ES894276-ES1295551
71779QBQ4,Philadelphia Authority for Industrial Development,2018-04-26,Yes,1250000.0,PA,1,full,ES1143102-ES894276-ES1295551
71779QBR2,Philadelphia Authority for Industrial Development,2018-04-26,Yes,1385000.0,PA,1,full,ES1143102-ES894276-ES1295551
45528UJ51,Indianapolis Local Public Improvement Bond Bank,2019-10-16,--,4340000.0,IN,1,full,ER1262285-ER985960-ER1388083
45528UG96,Indianapolis Local Public Improvement Bond Bank,2019-10-16,--,2440000.0,IN,1,full,ER1262285-ER985960-ER1388083
45528UH53,Indianapolis Local Public Improvement Bond Bank,2019-10-16,--,2960000.0,IN,1,full,ER1262285-ER985960-ER1388083
45528UJ44,Indianapolis Local Public Improvement Bond Bank,2019-10-16,--,4170000.0,IN,1,full,ER1262285-ER985960-ER1388083
45528UJ69,Indianapolis Local Public Improvement Bond Bank,2019-10-16,--,4510000.0,IN,1,full,ER1262285-ER985960-ER1388083
45528UJ28,Indianapolis Local Public Improvement Bond Bank,2019-10-16,--,3785000.0,IN,1,full,ER1262285-ER985960-ER1388083
45528UH46,Indianapolis Local Public Improvement Bond Bank,2019-10-16,--,2820000.0,IN,1,full,ER1262285-ER985960-ER1388083
53945CJV3,City of Los Angeles CA Wastewater System Revenue,2018-11-15,Yes,9050000.0,CA,0,,
53945CJK7,City of Los Angeles CA Wastewater System Revenue,2018-11-15,Yes,1685000.0,CA,1,prefix+suffix,ER1165936-ER911496-ER1311964
53945CJP6,City of Los Angeles CA Wastewater System Revenue,2018-11-15,Yes,6430000.0,CA,0,,
53945CJN1,City of Los Angeles CA Wastewater System Revenue,2018-11-15,Yes,6755000.0,CA,0,,
53945CJU5,City of Los Angeles CA Wastewater System Revenue,2018-11-15,Yes,8620000.0,CA,0,,
60375BEH5,City of Minneapolis MN,2018-10-31,Yes,3010000.0,MN,1,prefix+suffix,ES1208424-ES943762-ES1344533
60375BEG7,City of Minneapolis MN,2018-10-31,Yes,2865000.0,MN,1,prefix+suffix,ES1208424-ES943762-ES1344533
60375BEK8,City of Minneapolis MN,2018-10-31,Yes,3315000.0,MN,1,prefix+suffix,ES1208424-ES943762-ES1344533
60375BEP7,City of Minneapolis MN,2018-10-31,Yes,3880000.0,MN,1,prefix+suffix,ES1208424-ES943762-ES1344533
60375BER3,City of Minneapolis MN,2018-10-31,Yes,4195000.0,MN,2,prefix+split_suffix;prefix+suffix,ER1276794-ER996504-ER1399663;ES1208424-ES943762-ES1344533
