CUSIP,Issuer_Name,Issue_Date,primary_prospectus,n_prospectus_matches,match_kind,prospectus_total_words,green_section_chars,n_green_keywords,green_keyword_density_per_1k,n_frameworks_cited,frameworks_cited,has_SPO,spo_verifiers,bloomberg_self_reported_green,bloomberg_esg_assurance,bloomberg_esg_framework,bloomberg_project_category,bloomberg_industry,city_fips7,State
79765R4V8,City of San Francisco CA Public Utilities Commission Water Revenue,2020-01-09,ER1294533-ES1040166-ES1443450,2,prefix+suffix,378671,8000,278,0.734,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
081647EZ8,City of Bend OR Sewer Revenue,2020-09-30,P11413696-P11098194-P11507222,1,prefix+suffix,145195,0,115,0.792,0,,0,,--,No,No,Sustainable Water,Water/Sewer,4105800.0,OR
084113WM7,City of Berkeley CA,2020-06-03,SS1383167-SS1076813-SS1484278,1,full,142877,8000,135,0.945,1,ICMA Green Bond Principles,1,Kestrel;Climate Bond Initiative;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
013630DY1,City of Albuquerque NM Refuse Removal & Disposal Revenue,2020-06-30,RE1353388-RE1052206-RE1461006,1,prefix+suffix,80277,0,18,0.224,0,,0,,--,No,No,Sustainable Water,Solid Waste,3502000.0,NM
013630EH7,City of Albuquerque NM Refuse Removal & Disposal Revenue,2020-06-30,RE1353388-RE1052206-RE1461006,1,prefix+suffix,80277,0,18,0.224,0,,0,,--,No,No,Sustainable Water,Solid Waste,3502000.0,NM
013630DX3,City of Albuquerque NM Refuse Removal & Disposal Revenue,2020-06-30,RE1353388-RE1052206-RE1461006,1,prefix+suffix,80277,0,18,0.224,0,,0,,--,No,No,Sustainable Water,Solid Waste,3502000.0,NM
013630EJ3,City of Albuquerque NM Refuse Removal & Disposal Revenue,2020-06-30,RE1353388-RE1052206-RE1461006,1,prefix+suffix,80277,0,18,0.224,0,,0,,--,No,No,Sustainable Water,Solid Waste,3502000.0,NM
013630EP9,City of Albuquerque NM Refuse Removal & Disposal Revenue,2020-06-30,RE1353388-RE1052206-RE1461006,1,prefix+suffix,80277,0,18,0.224,0,,0,,--,No,No,Sustainable Water,Solid Waste,3502000.0,NM
094725LY2,City of Bloomington IN Sewage Works Revenue,2020-12-23,P21520597-P21175877-P21592245,2,prefix+split_suffix;prefix+suffix,49540,6610,25,0.505,1,Sustainable Development Goals,1,Climate Bond Initiative,Yes,Yes,No,Sustainable Water,Water/Sewer,1805860.0,IN
100853B25,City of Boston MA,2020-12-30,P31402850-P31090850-P31499586,1,full,100382,8000,80,0.797,0,,1,Kestrel,Yes,Yes,Yes,Climate Change Adaptation,General Obligation,2507000.0,MA
4095588E6,City of Hampton VA,2020-12-02,P21416519-P21100709-P21510052,1,prefix+suffix,99752,8000,449,4.501,0,,0,,Yes,No,Yes,Sustainable Water,General Obligation,5135000.0,VA
852660EZ8,City of Stamford CT Water Pollution Control System & Facility Revenue,2020-12-09,P21417099-P21101135-P21510519,1,full,196605,0,114,0.58,0,,0,,--,No,No,Sustainable Water,Water/Sewer,973000.0,CT
86754EAL0,Sunnyvale Financing Authority,2020-11-12,P21413204-P21094842-P21503807,1,prefix+suffix,140498,0,148,1.053,0,,0,,Yes,No,No,"Renewable Energy, Green Buildings",Appropriation,677000.0,CA
86754EAQ9,Sunnyvale Financing Authority,2020-11-12,P21413204-P21094842-P21503807,1,prefix+suffix,140498,0,148,1.053,0,,0,,Yes,No,No,"Renewable Energy, Green Buildings",Appropriation,677000.0,CA
812643UW2,City of Seattle WA Municipal Light & Power Revenue,2020-08-05,SS1393189-SS1083903-SS1491943,1,full,148178,2354,499,3.368,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Renewable Energy,Municipal Utility,5363000.0,WA
79772EDM8,City & County of San Francisco CA Community Facilities District No 2014-1,2020-05-14,SS1381600-SS1075701-SS1483050,1,full,143295,0,94,0.656,0,,0,,Yes,Yes,Yes,"Clean Transportation, Pollution Control",Mello-Roos,667000.0,CA
79772EDL0,City & County of San Francisco CA Community Facilities District No 2014-1,2020-05-14,SS1381600-SS1075701-SS1483050,1,full,143295,0,94,0.656,0,,0,,Yes,Yes,Yes,"Clean Transportation, Pollution Control",Mello-Roos,667000.0,CA
812643UK8,City of Seattle WA Municipal Light & Power Revenue,2020-08-05,SS1393189-SS1083903-SS1491943,1,full,148178,2354,499,3.368,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Renewable Energy,Municipal Utility,5363000.0,WA
86754EAE6,Sunnyvale Financing Authority,2020-11-12,P21413204-P21094842-P21503807,1,prefix+suffix,140498,0,148,1.053,0,,0,,Yes,No,No,"Renewable Energy, Green Buildings",Appropriation,677000.0,CA
79772EDD8,City & County of San Francisco CA Community Facilities District No 2014-1,2020-05-14,SS1381600-SS1075701-SS1483050,1,prefix+suffix,143295,0,94,0.656,0,,0,,Yes,Yes,Yes,"Clean Transportation, Pollution Control",Mello-Roos,667000.0,CA
79772EDN6,City & County of San Francisco CA Community Facilities District No 2014-1,2020-05-14,SS1381600-SS1075701-SS1483050,1,full,143295,0,94,0.656,0,,0,,Yes,Yes,Yes,"Clean Transportation, Pollution Control",Mello-Roos,667000.0,CA
79771FFK8,City of San Francisco CA Public Utilities Commission Water Revenue,2020-01-09,P11837901-P11408439-P11850619,1,full,179295,8000,385,2.147,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
793071TM3,City of St Paul MN Sewer Revenue,2020-03-11,ER1312402-ER1022705-ER1428839,1,full,95788,2151,87,0.908,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,2758000.0,MN
793071TR2,City of St Paul MN Sewer Revenue,2020-03-11,ER1312402-ER1022705-ER1428839,1,full,95788,2151,87,0.908,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,2758000.0,MN
793071TN1,City of St Paul MN Sewer Revenue,2020-03-11,ER1312402-ER1022705-ER1428839,1,full,95788,2151,87,0.908,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,2758000.0,MN
793071UA7,City of St Paul MN Sewer Revenue,2020-03-11,ER1312402-ER1022705-ER1428839,1,full,95788,2151,87,0.908,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,2758000.0,MN
792892JU6,Housing & Redevelopment Authority of The City of St Paul Minnesota,2020-06-01,RE1353670-RE1052433-RE1461244,1,full,53913,2975,46,0.853,0,,0,,Yes,Yes,Yes,Green Buildings,Limited Multi-Family Housing,2758000.0,MN
081647ER6,City of Bend OR Sewer Revenue,2020-09-30,P11413696-P11098194-P11507222,1,prefix+suffix,145195,0,115,0.792,0,,0,,--,No,No,Sustainable Water,Water/Sewer,4105800.0,OR
081647ET2,City of Bend OR Sewer Revenue,2020-09-30,P11413696-P11098194-P11507222,1,prefix+suffix,145195,0,115,0.792,0,,0,,--,No,No,Sustainable Water,Water/Sewer,4105800.0,OR
081647ES4,City of Bend OR Sewer Revenue,2020-09-30,P11413696-P11098194-P11507222,1,prefix+suffix,145195,0,115,0.792,0,,0,,--,No,No,Sustainable Water,Water/Sewer,4105800.0,OR
4095587L1,City of Hampton VA,2020-12-02,P21416519-P21100709-P21510052,1,prefix+suffix,99752,8000,449,4.501,0,,0,,Yes,No,No,Sustainable Water,General Obligation,5135000.0,VA
013630DT2,City of Albuquerque NM Refuse Removal & Disposal Revenue,2020-06-30,RE1353388-RE1052206-RE1461006,1,prefix+suffix,80277,0,18,0.224,0,,0,,--,No,No,Sustainable Water,Solid Waste,3502000.0,NM
013630DU9,City of Albuquerque NM Refuse Removal & Disposal Revenue,2020-06-30,RE1353388-RE1052206-RE1461006,1,prefix+suffix,80277,0,18,0.224,0,,0,,--,No,No,Sustainable Water,Solid Waste,3502000.0,NM
013630DV7,City of Albuquerque NM Refuse Removal & Disposal Revenue,2020-06-30,RE1353388-RE1052206-RE1461006,1,prefix+suffix,80277,0,18,0.224,0,,0,,--,No,No,Sustainable Water,Solid Waste,3502000.0,NM
084113WC9,City of Berkeley CA,2020-06-03,SS1383167-SS1076813-SS1484278,1,full,142877,8000,135,0.945,1,ICMA Green Bond Principles,1,Kestrel;Climate Bond Initiative;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
084113WD7,City of Berkeley CA,2020-06-03,SS1383167-SS1076813-SS1484278,1,full,142877,8000,135,0.945,1,ICMA Green Bond Principles,1,Kestrel;Climate Bond Initiative;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
084113WB1,City of Berkeley CA,2020-06-03,SS1383167-SS1076813-SS1484278,1,full,142877,8000,135,0.945,1,ICMA Green Bond Principles,1,Kestrel;Climate Bond Initiative;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
084113VJ5,City of Berkeley CA,2020-04-16,RE1347013-RE1047751-RE1456143,1,full,149105,7999,327,2.193,0,,1,Kestrel,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
084113WE5,City of Berkeley CA,2020-06-03,SS1383167-SS1076813-SS1484278,1,full,142877,8000,135,0.945,1,ICMA Green Bond Principles,1,Kestrel;Climate Bond Initiative;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
084113VH9,City of Berkeley CA,2020-04-16,RE1347013-RE1047751-RE1456143,1,full,149105,7999,327,2.193,0,,1,Kestrel,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
084113VK2,City of Berkeley CA,2020-04-16,RE1347013-RE1047751-RE1456143,1,full,149105,7999,327,2.193,0,,1,Kestrel,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
084113VG1,City of Berkeley CA,2020-04-16,RE1347013-RE1047751-RE1456143,1,full,149105,7999,327,2.193,0,,1,Kestrel,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
084113WF2,City of Berkeley CA,2020-06-03,SS1383167-SS1076813-SS1484278,1,full,142877,8000,135,0.945,1,ICMA Green Bond Principles,1,Kestrel;Climate Bond Initiative;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
084113VF3,City of Berkeley CA,2020-04-16,RE1347013-RE1047751-RE1456143,1,full,149105,7999,327,2.193,0,,1,Kestrel,Yes,Yes,Yes,Green Buildings,General Obligation,606000.0,CA
4095587K3,City of Hampton VA,2020-12-02,P21416519-P21100709-P21510052,1,prefix+suffix,99752,8000,449,4.501,0,,0,,Yes,No,Yes,Sustainable Water,General Obligation,5135000.0,VA
4095587M9,City of Hampton VA,2020-12-02,P21416519-P21100709-P21510052,1,prefix+suffix,99752,8000,449,4.501,0,,0,,Yes,No,Yes,Sustainable Water,General Obligation,5135000.0,VA
4095587N7,City of Hampton VA,2020-12-02,P21416519-P21100709-P21510052,1,prefix+suffix,99752,8000,449,4.501,0,,0,,Yes,No,Yes,Sustainable Water,General Obligation,5135000.0,VA
755562DH5,Reading Area Water Authority,2020-03-26,ES1358289-ES1058443-ES1464084,1,full,36037,5020,18,0.499,1,Sustainable Development Goals,1,Climate Bond Initiative,Yes,No,No,Sustainable Water,Water/Sewer,4263624.0,PA
755562DG7,Reading Area Water Authority,2020-03-26,ES1358289-ES1058443-ES1464084,1,full,36037,5020,18,0.499,1,Sustainable Development Goals,1,Climate Bond Initiative,Yes,No,No,Sustainable Water,Water/Sewer,4263624.0,PA
755562DL6,Reading Area Water Authority,2020-03-26,ES1358289-ES1058443-ES1464084,1,full,36037,5020,18,0.499,1,Sustainable Development Goals,1,Climate Bond Initiative,Yes,No,No,Sustainable Water,Water/Sewer,4263624.0,PA
755562DJ1,Reading Area Water Authority,2020-03-26,ES1358289-ES1058443-ES1464084,1,full,36037,5020,18,0.499,1,Sustainable Development Goals,1,Climate Bond Initiative,Yes,No,No,Sustainable Water,Water/Sewer,4263624.0,PA
755562DK8,Reading Area Water Authority,2020-03-26,ES1358289-ES1058443-ES1464084,1,full,36037,5020,18,0.499,1,Sustainable Development Goals,1,Climate Bond Initiative,Yes,No,No,Sustainable Water,Water/Sewer,4263624.0,PA
793071TJ0,City of St Paul MN Sewer Revenue,2020-03-11,ER1312402-ER1022705-ER1428839,1,full,95788,2151,87,0.908,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,2758000.0,MN
793071TK7,City of St Paul MN Sewer Revenue,2020-03-11,ER1312402-ER1022705-ER1428839,1,full,95788,2151,87,0.908,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,2758000.0,MN
793071TG6,City of St Paul MN Sewer Revenue,2020-03-11,ER1312402-ER1022705-ER1428839,1,full,95788,2151,87,0.908,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,2758000.0,MN
793071TH4,City of St Paul MN Sewer Revenue,2020-03-11,P21845120-P21411829-P21854445,3,full;prefix+split_suffix,142963,8000,106,0.741,0,,0,,Yes,No,Yes,Sustainable Water,Water/Sewer,2758000.0,MN
793071TL5,City of St Paul MN Sewer Revenue,2020-03-11,ER1312402-ER1022705-ER1428839,2,full;prefix+suffix,95788,2151,87,0.908,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
812643UH5,City of Seattle WA Municipal Light & Power Revenue,2020-08-05,SS1393189-SS1083903-SS1491943,1,full,148178,2354,499,3.368,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Renewable Energy,Municipal Utility,5363000.0,WA
812643UF9,City of Seattle WA Municipal Light & Power Revenue,2020-08-05,SS1393189-SS1083903-SS1491943,1,full,148178,2354,499,3.368,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Renewable Energy,Municipal Utility,5363000.0,WA
812643UG7,City of Seattle WA Municipal Light & Power Revenue,2020-08-05,SS1393189-SS1083903-SS1491943,1,full,148178,2354,499,3.368,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Renewable Energy,Municipal Utility,5363000.0,WA
812643UE2,City of Seattle WA Municipal Light & Power Revenue,2020-08-05,SS1393189-SS1083903-SS1491943,1,full,148178,2354,499,3.368,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Renewable Energy,Municipal Utility,5363000.0,WA
935349AB6,City of Warren MI Water & Sewer System Revenue,2020-12-09,P11443793-P11119503-P11530007,1,prefix+suffix,36616,8000,17,0.464,1,Sustainable Development Goals,0,,Yes,Yes,No,Sustainable Water,Water/Sewer,2684000.0,MI
935349AD2,City of Warren MI Water & Sewer System Revenue,2020-12-09,P11443793-P11119503-P11530007,1,prefix+suffix,36616,8000,17,0.464,1,Sustainable Development Goals,0,,Yes,Yes,No,Sustainable Water,Water/Sewer,2684000.0,MI
86754EAA4,Sunnyvale Financing Authority,2020-11-12,P21413204-P21094842-P21503807,1,prefix+suffix,140498,0,148,1.053,0,,0,,No,No,No,"Renewable Energy, Green Buildings",Appropriation,677000.0,CA
935349AA8,City of Warren MI Water & Sewer System Revenue,2020-12-09,P11443793-P11119503-P11530007,1,prefix+suffix,36616,8000,17,0.464,1,Sustainable Development Goals,0,,Yes,Yes,No,Sustainable Water,Water/Sewer,2684000.0,MI
935349AC4,City of Warren MI Water & Sewer System Revenue,2020-12-09,P11443793-P11119503-P11530007,1,prefix+suffix,36616,8000,17,0.464,1,Sustainable Development Goals,0,,Yes,No,No,Sustainable Water,Water/Sewer,2684000.0,MI
79772ECV9,City & County of San Francisco CA Community Facilities District No 2014-1,2020-05-14,SS1381600-SS1075701-SS1483050,1,prefix+suffix,143295,0,94,0.656,0,,0,,Yes,Yes,Yes,"Clean Transportation, Pollution Control",Mello-Roos,667000.0,CA
79772ECY3,City & County of San Francisco CA Community Facilities District No 2014-1,2020-05-14,SS1381600-SS1075701-SS1483050,1,prefix+suffix,143295,0,94,0.656,0,,0,,Yes,Yes,Yes,"Clean Transportation, Pollution Control",Mello-Roos,667000.0,CA
852660FJ3,City of Stamford CT Water Pollution Control System & Facility Revenue,2020-12-09,P21417099-P21101135-P21510519,1,full,196605,0,114,0.58,0,,0,,--,No,No,Sustainable Water,Water/Sewer,973000.0,CT
