CUSIP,Issuer_Name,Issue_Date,primary_prospectus,prospectus_total_words,bloomberg_industry,bloomberg_project_category,bloomberg_self_reported_green,n_compliance_keywords,compliance_density_per_1k,compelled_by_text,compelled_by_text_strict,kw_clean_water_act,kw_safe_drinking_water,kw_cercla,kw_npdes,kw_consent_decree,kw_epa_enforcement,kw_administrative_order,kw_ms4_permit,kw_compliance_schedule,kw_court_order,kw_regulatory_mandate,kw_tmdl,kw_violation,kw_enforcement_action
60375BEM4,City of Minneapolis MN,2018-10-31,ES1208424-ES943762-ES1344533,94197,General Obligation,Energy Efficiency,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BET9,City of Minneapolis MN,2018-10-31,ES1208424-ES943762-ES1344533,94197,General Obligation,Energy Efficiency,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BEV4,City of Minneapolis MN,2018-10-31,ES1208424-ES943762-ES1344533,94197,General Obligation,Energy Efficiency,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BEW2,City of Minneapolis MN,2018-10-31,ES1208424-ES943762-ES1344533,94197,General Obligation,Energy Efficiency,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BGT7,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BGW0,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BGX8,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BGZ3,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BHA7,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BHC3,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BHD1,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BHG4,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BHK5,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BHL3,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BHM1,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BHN9,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BHP4,City of Minneapolis MN,2019-12-05,ER1276794-ER996504-ER1399663,93641,General Obligation,Green Buildings,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
851103TK7,City of Springfield OH,2019-03-27,ER1205814-ER944110-ER1345157,70071,General Obligation,Sustainable Water,Yes,2,0.029,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
851103TE1,City of Springfield OH,2019-03-27,ER1205814-ER944110-ER1345157,70071,General Obligation,Sustainable Water,Yes,2,0.029,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
851103SW2,City of Springfield OH,2019-03-27,ER1205814-ER944110-ER1345157,70071,General Obligation,Sustainable Water,Yes,2,0.029,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
60375BES1,City of Minneapolis MN,2018-10-31,ES1208424-ES943762-ES1344533,94197,General Obligation,Energy Efficiency,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
60375BFC5,City of Minneapolis MN,2018-10-31,ES1208424-ES943762-ES1344533,94197,General Obligation,Energy Efficiency,Yes,5,0.053,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
79768HER5,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,P21519443-P21175017-P21591296,159551,Water/Sewer,"Sustainable Water, Green Buildings",Yes,39,0.244,0,0,13,0,0,8,0,0,0,2,0,4,5,5,1,1
79768HET1,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,P21519443-P21175017-P21591296,159551,Water/Sewer,"Sustainable Water, Green Buildings",Yes,39,0.244,0,0,13,0,0,8,0,0,0,2,0,4,5,5,1,1
799317BX9,San Rafael Joint Powers Financing Authority,2018-03-28,ES1122236-ES877569-ES1278825,103482,Appropriation,Green Buildings,Yes,4,0.039,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
799317BY7,San Rafael Joint Powers Financing Authority,2018-03-28,ES1122236-ES877569-ES1278825,103482,Appropriation,Green Buildings,Yes,4,0.039,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
799317CA8,San Rafael Joint Powers Financing Authority,2018-03-28,ES1122236-ES877569-ES1278825,103482,Appropriation,Green Buildings,Yes,4,0.039,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
799317CB6,San Rafael Joint Powers Financing Authority,2018-03-28,ES1122236-ES877569-ES1278825,103482,Appropriation,Green Buildings,Yes,4,0.039,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
799317CD2,San Rafael Joint Powers Financing Authority,2018-03-28,ES1122236-ES877569-ES1278825,103482,Appropriation,Green Buildings,Yes,4,0.039,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
802089AC6,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AD4,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AE2,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AG7,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AH5,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AK8,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AL6,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AM4,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AN2,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AP7,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AQ5,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
802089AR3,City of Santa Fe NM Wastewater Utility System Revenue,2019-03-20,ES1249162-ES976727-ES1377889,101827,Water/Sewer,Sustainable Water,Yes,8,0.079,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0
861398BQ7,Stockton Public Financing Authority,2018-11-20,ER1168298-ER913308-ER1313780,144465,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398BZ7,Stockton Public Financing Authority,2018-11-20,ER1168298-ER913308-ER1313780,144465,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398CL7,Stockton Public Financing Authority,2019-12-05,ES1328982-ES1036897-ES1439752,141756,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398CR4,Stockton Public Financing Authority,2019-12-05,ES1328982-ES1036897-ES1439752,141756,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398CN3,Stockton Public Financing Authority,2019-12-05,ES1328982-ES1036897-ES1439752,141756,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398CP8,Stockton Public Financing Authority,2019-12-05,ES1328982-ES1036897-ES1439752,141756,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398BV6,Stockton Public Financing Authority,2018-11-20,ER1168298-ER913308-ER1313780,144465,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398CJ2,Stockton Public Financing Authority,2019-12-05,ES1328982-ES1036897-ES1439752,141756,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398CK9,Stockton Public Financing Authority,2019-12-05,ES1328982-ES1036897-ES1439752,141756,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398CM5,Stockton Public Financing Authority,2019-12-05,ES1328982-ES1036897-ES1439752,141756,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398CQ6,Stockton Public Financing Authority,2019-12-05,ES1328982-ES1036897-ES1439752,141756,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398CS2,Stockton Public Financing Authority,2019-12-05,ES1328982-ES1036897-ES1439752,141756,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
861398CT0,Stockton Public Financing Authority,2019-12-05,ES1328982-ES1036897-ES1439752,141756,Water/Sewer,Sustainable Water,Yes,5,0.035,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
793071RY9,City of St Paul MN Sewer Revenue,2018-10-10,ER1151669-ER900832-ER1301301,95280,Water/Sewer,Sustainable Water,Yes,10,0.105,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071SB8,City of St Paul MN Sewer Revenue,2018-10-10,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071SG7,City of St Paul MN Sewer Revenue,2018-10-10,ER1151669-ER900832-ER1301301,95280,Water/Sewer,Sustainable Water,Yes,10,0.105,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071SR3,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071SS1,City of St Paul MN Sewer Revenue,2019-06-19,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071SV4,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071SW2,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071SZ5,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071TB7,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071TF8,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071RW3,City of St Paul MN Sewer Revenue,2018-10-10,ER1151669-ER900832-ER1301301,95280,Water/Sewer,Sustainable Water,Yes,10,0.105,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071RX1,City of St Paul MN Sewer Revenue,2018-10-10,ER1151669-ER900832-ER1301301,95280,Water/Sewer,Sustainable Water,Yes,10,0.105,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071RZ6,City of St Paul MN Sewer Revenue,2018-10-10,ER1151669-ER900832-ER1301301,95280,Water/Sewer,Sustainable Water,Yes,10,0.105,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071SA0,City of St Paul MN Sewer Revenue,2018-10-10,ER1151669-ER900832-ER1301301,95280,Water/Sewer,Sustainable Water,Yes,10,0.105,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071SC6,City of St Paul MN Sewer Revenue,2018-10-10,ER1151669-ER900832-ER1301301,95280,Water/Sewer,Sustainable Water,Yes,10,0.105,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071SD4,City of St Paul MN Sewer Revenue,2018-10-10,ER1151669-ER900832-ER1301301,95280,Water/Sewer,Sustainable Water,Yes,10,0.105,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071SE2,City of St Paul MN Sewer Revenue,2018-10-10,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071SJ1,City of St Paul MN Sewer Revenue,2018-10-10,ER1151669-ER900832-ER1301301,95280,Water/Sewer,Sustainable Water,Yes,10,0.105,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071SK8,City of St Paul MN Sewer Revenue,2018-10-10,ER1151669-ER900832-ER1301301,95280,Water/Sewer,Sustainable Water,Yes,10,0.105,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071ST9,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071SU6,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071SX0,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071SY8,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071TA9,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071TC5,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071TD3,City of St Paul MN Sewer Revenue,2019-06-19,ES1272341-ES995769-ES1397201,95892,Water/Sewer,Sustainable Water,Yes,9,0.094,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,0
793071TE1,City of St Paul MN Sewer Revenue,2019-06-19,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
875143AU3,City of Tampa FL,2018-04-26,ES1137721-ES890247-ES1291554,212294,Special Assessment,Sustainable Water,Yes,44,0.207,0,0,8,0,0,16,0,0,0,4,0,2,1,13,0,0
875143AW9,City of Tampa FL,2018-04-26,ES1137721-ES890247-ES1291554,212294,Special Assessment,Sustainable Water,Yes,44,0.207,0,0,8,0,0,16,0,0,0,4,0,2,1,13,0,0
875143AL3,City of Tampa FL,2018-04-26,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143AX7,City of Tampa FL,2018-04-26,ES1137721-ES890247-ES1291554,212294,Special Assessment,Sustainable Water,Yes,44,0.207,0,0,8,0,0,16,0,0,0,4,0,2,1,13,0,0
79765DZ29,City & County of San Francisco CA,2019-10-23,ES1312722-ES1025651-ES1427554,1109488,Appropriation,"Clean Transportation, Renewable Energy",Yes,6,0.005,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
875143AG4,City of Tampa FL,2018-04-26,ES1137721-ES890247-ES1291554,212294,Special Assessment,Sustainable Water,Yes,44,0.207,0,0,8,0,0,16,0,0,0,4,0,2,1,13,0,0
875143AQ2,City of Tampa FL,2018-04-26,ES1137721-ES890247-ES1291554,212294,Special Assessment,Sustainable Water,Yes,44,0.207,0,0,8,0,0,16,0,0,0,4,0,2,1,13,0,0
875143AR0,City of Tampa FL,2018-04-26,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143AV1,City of Tampa FL,2018-04-26,ES1137721-ES890247-ES1291554,212294,Special Assessment,Sustainable Water,Yes,44,0.207,0,0,8,0,0,16,0,0,0,4,0,2,1,13,0,0
875143AK5,City of Tampa FL,2018-04-26,ES1137721-ES890247-ES1291554,212294,Special Assessment,Sustainable Water,Yes,44,0.207,0,0,8,0,0,16,0,0,0,4,0,2,1,13,0,0
875143AM1,City of Tampa FL,2018-04-26,ES1137721-ES890247-ES1291554,212294,Special Assessment,Sustainable Water,Yes,44,0.207,0,0,8,0,0,16,0,0,0,4,0,2,1,13,0,0
875143AY5,City of Tampa FL,2018-04-26,ES1137721-ES890247-ES1291554,212294,Special Assessment,Sustainable Water,Yes,44,0.207,0,0,8,0,0,16,0,0,0,4,0,2,1,13,0,0
79772ECH0,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,ER1196139-ER936152-ER1337167,114862,Mello-Roos,Green Buildings,Yes,2,0.017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79772ECJ6,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,ER1196139-ER936152-ER1337167,114862,Mello-Roos,Green Buildings,Yes,2,0.017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79772ECR8,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,ER1196139-ER936152-ER1337167,114862,Mello-Roos,Green Buildings,Yes,2,0.017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79768HEP9,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,ES1184461-ES925614-ES1326629,158902,Water/Sewer,"Sustainable Water, Green Buildings",Yes,38,0.239,1,1,15,0,0,6,1,0,0,2,0,3,4,5,0,2
79772ECM9,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,ER1196139-ER936152-ER1337167,114862,Mello-Roos,Green Buildings,Yes,2,0.017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79772ECQ0,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,ER1196139-ER936152-ER1337167,114862,Mello-Roos,Green Buildings,Yes,2,0.017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79768HEF1,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,ES1184461-ES925614-ES1326629,158902,Water/Sewer,"Sustainable Water, Green Buildings",Yes,38,0.239,1,1,15,0,0,6,1,0,0,2,0,3,4,5,0,2
79768HEK0,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,ES1184461-ES925614-ES1326629,158902,Water/Sewer,"Sustainable Water, Green Buildings",Yes,38,0.239,1,1,15,0,0,6,1,0,0,2,0,3,4,5,0,2
79768HEE4,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,ES1184461-ES925614-ES1326629,158902,Water/Sewer,"Sustainable Water, Green Buildings",Yes,38,0.239,1,1,15,0,0,6,1,0,0,2,0,3,4,5,0,2
79772ECL1,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,ER1196139-ER936152-ER1337167,114862,Mello-Roos,Green Buildings,Yes,2,0.017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79772ECG2,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,ER1196139-ER936152-ER1337167,114862,Mello-Roos,Green Buildings,Yes,2,0.017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79772ECK3,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,ER1196139-ER936152-ER1337167,114862,Mello-Roos,Green Buildings,Yes,2,0.017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79772ECP2,City & County of San Francisco CA Community Facilities District No 2014-1,2019-02-26,ER1196139-ER936152-ER1337167,114862,Mello-Roos,Green Buildings,Yes,2,0.017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79765D2S8,City & County of San Francisco CA,2019-10-23,ES1312722-ES1025651-ES1427554,1109488,Appropriation,"Clean Transportation, Renewable Energy",Yes,6,0.005,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
79768HEG9,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,ES1184461-ES925614-ES1326629,158902,Water/Sewer,"Sustainable Water, Green Buildings",Yes,38,0.239,1,1,15,0,0,6,1,0,0,2,0,3,4,5,0,2
79768HES3,San Francisco City & County Public Utilities Commission Wastewater Revenue,2018-08-09,P21519443-P21175017-P21591296,159551,Water/Sewer,"Sustainable Water, Green Buildings",Yes,39,0.244,0,0,13,0,0,8,0,0,0,2,0,4,5,5,1,1
71779QBH4,Philadelphia Authority for Industrial Development,2018-04-26,ES1143102-ES894276-ES1295551,234381,Appropriation,Sustainable Water,Yes,3,0.013,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
736564EA9,City of Portland ME General Airport Revenue,2019-12-05,ER1272920-ER993617-ER1396484,87102,Airport,Green Buildings,Yes,3,0.034,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
198502AF3,City of Columbia SC Stormwater System Revenue,2018-12-19,ER1175794-ER919055-ER1319618,66885,Special Assessment,Climate Change Adaptation,Yes,25,0.374,0,0,0,0,0,5,0,0,0,15,0,1,1,0,0,3
094780V91,City of Bloomington MN,2018-12-05,ER1167878-ER912933-ER1313398,64133,General Obligation,Sustainable Water,Yes,6,0.094,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
79765R5A3,City of San Francisco CA Public Utilities Commission Water Revenue,2020-01-09,ER1294533-ES1040166-ES1443450,378671,Water/Sewer,Sustainable Water,Yes,18,0.048,0,0,3,2,0,6,0,0,0,0,0,2,3,0,0,2
79771FAA5,City of San Francisco CA Public Utilities Commission Water Revenue,2020-10-21,P11837901-P11408439-P11850619,179295,Water/Sewer,"Sustainable Water, Green Buildings",Yes,23,0.128,0,0,7,3,0,9,0,0,0,0,0,2,2,0,0,0
86754EAU0,Sunnyvale Financing Authority,2020-11-12,P21413204-P21094842-P21503807,140498,Appropriation,"Renewable Energy, Green Buildings",Yes,4,0.028,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0
79771FFJ1,City of San Francisco CA Public Utilities Commission Water Revenue,2020-09-01,P11837901-P11408439-P11850619,179295,Water/Sewer,Sustainable Water,Yes,23,0.128,0,0,7,3,0,9,0,0,0,0,0,2,2,0,0,0
79765R5B1,City of San Francisco CA Public Utilities Commission Water Revenue,2020-01-09,ER1294533-ES1040166-ES1443450,378671,Water/Sewer,Sustainable Water,Yes,18,0.048,0,0,3,2,0,6,0,0,0,0,0,2,3,0,0,2
79765R5J4,City of San Francisco CA Public Utilities Commission Water Revenue,2020-09-23,P11411213-P11096461-P11505380,157446,Water/Sewer,"Sustainable Water, Green Buildings",Yes,17,0.108,0,0,4,2,0,6,0,0,0,0,0,2,3,0,0,0
79771FAB3,City of San Francisco CA Public Utilities Commission Water Revenue,2020-10-21,P11837901-P11408439-P11850619,179295,Water/Sewer,"Sustainable Water, Green Buildings",Yes,23,0.128,0,0,7,3,0,9,0,0,0,0,0,2,2,0,0,0
812643VJ0,City of Seattle WA Municipal Light & Power Revenue,2020-08-05,SS1393189-SS1083903-SS1491943,148178,Municipal Utility,Renewable Energy,Yes,17,0.115,1,0,10,0,0,0,1,0,2,0,0,1,3,0,0,0
013630EL8,City of Albuquerque NM Refuse Removal & Disposal Revenue,2020-06-30,RE1353388-RE1052206-RE1461006,80277,Solid Waste,Sustainable Water,--,1,0.012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86754EAN6,Sunnyvale Financing Authority,2020-11-12,P21413204-P21094842-P21503807,140498,Appropriation,"Renewable Energy, Green Buildings",Yes,4,0.028,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0
86754EAV8,Sunnyvale Financing Authority,2020-11-12,P21413204-P21094842-P21503807,140498,Appropriation,"Renewable Energy, Green Buildings",Yes,4,0.028,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0
